t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,degradation_rate,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha
20.081632653061224,0.0005,0.0,14.249119002859937,0.0094312034321336,0.010692757096843288,99.0009172849394,-5.314968083457142e-15,5.699647601143975e-14,8.516272588890417e-17,3.77248137285344e-17,4.2771028387373155e-17,8.970704908612784e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
20.57142857142857,0.0005,0.0,13.614033187012234,0.009162485517928013,0.010388357199314946,99.0009172849394,-5.060505514948913e-15,5.445613274804893e-14,8.273860485715364e-17,3.664994207171205e-17,4.1553428797259785e-17,9.122269772616205e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
21.06122448979592,0.0005,0.0,13.00935398984125,0.00889790488941947,0.010088628400255822,99.0009172849394,-4.818211697982669e-15,5.2037415959364995e-14,8.035163623340226e-17,3.559161955767788e-17,4.035451360102329e-17,9.271223012654235e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
21.551020408163264,0.0005,0.0,12.433627288854105,0.008637839744178468,0.00979400033267622,99.0009172849394,-4.5875056244712954e-15,4.973450915541642e-14,7.800524695958517e-17,3.4551358976713876e-17,3.9176001330704885e-17,9.417606109386026e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
22.04081632653061,0.0005,0.0,11.88546835490588,0.008382613293773144,0.009504840302154444,99.0009172849394,-4.367833954778359e-15,4.754187341962352e-14,7.570236712667729e-17,3.3530453175092573e-17,3.801936120861778e-17,9.561460160926268e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
22.53061224489796,0.0005,0.0,11.36355860124504,0.00813249870389504,0.009221458879705732,99.0009172849394,-4.1586697251106135e-15,4.545423440498016e-14,7.344547455462331e-17,3.2529994815580156e-17,3.6885835518822926e-17,9.7028258593284e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
23.020408163265305,0.0005,0.0,10.866642417926558,0.007887723650558011,0.008944115060572844,99.0009172849394,-3.959511088467652e-15,4.3466569671706234e-14,7.123663591246567e-17,3.1550894602232045e-17,3.5776460242291375e-17,9.841743475365449e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
23.51020408163265,0.0005,0.0,10.393524167264443,0.007648474529132258,0.008673021030437435,99.0009172849394,-3.769880119478347e-15,4.1574096669057774e-14,6.907754470924507e-17,3.059389811652903e-17,3.4692084121749744e-17,9.9782528443334e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
24.0,0.0005,0.0,9.943065330786778,0.007414900340350389,0.008408346566339346,99.0009172849394,-3.5893216793414165e-15,3.9772261323147114e-14,6.696955637847283e-17,2.965960136140156e-17,3.363338626535738e-17,1.0112393352758093e-14,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
0.0,0.0005,0.0,100.0,0.0,0.0,99.39321269138391,-3.960000000000001e-14,4e-13,0.0,0.0,0.0,0.0,ACBI1,9.26,36000.0,360,180,360,360,26.0
0.4897959183673469,0.0005,0.0,94.45573237014952,0.05917110530786108,0.1232545077004906,99.39321269138391,-4.887904400066378e-14,3.778229294805981e-13,6.798390777131181e-16,2.3668442123144434e-16,4.930180308019624e-16,3.2247587173582947e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
0.9795918367346939,0.0005,0.0,88.38102999314445,0.07455942931499314,0.15559376667568486,99.39321269138391,-4.9551403810603686e-14,3.5352411997257784e-13,8.655937889773979e-16,2.9823771725997256e-16,6.223750667027395e-16,4.339107117078713e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
1.4693877551020407,0.0005,0.0,82.43061371469216,0.07563993107614261,0.15792685624692362,99.39321269138391,-4.7412619844375255e-14,3.2972245485876863e-13,8.802933403471097e-16,3.025597243045705e-16,6.317074249876946e-16,4.7187050476725485e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
1.9591836734693877,0.0005,0.0,76.79892433588991,0.07237660899936554,0.1511372594319335,99.39321269138391,-4.452868260151607e-14,3.0719569734355963e-13,8.429469878624959e-16,2.895064359974622e-16,6.045490377277341e-16,4.845026230163276e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
2.4489795918367347,0.0005,0.0,71.52894748337914,0.06798618138798258,0.14197641698008873,99.39321269138391,-4.156150223535232e-14,2.861157899335166e-13,7.920061378294206e-16,2.7194472555193035e-16,5.67905667920355e-16,4.88516478927038e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
2.9387755102040813,0.0005,0.0,66.61608025203833,0.06347829070515915,0.1325646734005013,99.39321269138391,-3.871199104184007e-14,2.664643210081533e-13,7.395500436328582e-16,2.539131628206366e-16,5.302586936020053e-16,4.896399462124356e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
3.4285714285714284,0.0005,0.0,62.04186303154847,0.05915462085082092,0.12353591254145521,99.39321269138391,-3.6033462098414747e-14,2.481674521261939e-13,6.891944319696175e-16,2.3661848340328367e-16,4.941436501658208e-16,4.898135564542315e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
3.9183673469387754,0.0005,0.0,57.78467745826445,0.055093634167308135,0.11505520971537864,99.39321269138391,-3.353313451523642e-14,2.311387098330578e-13,6.418852152022823e-16,2.2037453666923253e-16,4.602208388615145e-16,4.8968706417966434e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
