,t,degradation,Ternary,all_Ternary,Dmax,PROTAC
131,13.154811715481172,45.37948083313252,0.9374560608350578,1.1697923282052598,76.50407702424968,PROTAC 1
132,13.255230125523012,45.105892131768115,0.9317998073047706,1.1627339227848057,76.50407702424968,PROTAC 1
133,13.355648535564853,44.83395507571426,0.9261777534741873,1.1557181988527183,76.50407702424968,PROTAC 1
134,13.456066945606695,44.56365960491907,0.9205896903972839,1.1487448955960746,76.50407702424968,PROTAC 1
135,13.556485355648535,44.294995830020376,0.9150354126739267,1.1418137566280935,76.50407702424968,PROTAC 1
136,13.656903765690377,44.02795385102316,0.909514714695239,1.1349245253023175,76.50407702424968,PROTAC 1
137,13.757322175732217,43.762523851068465,0.9040273925850104,1.1280769471354908,76.50407702424968,PROTAC 1
138,13.857740585774058,43.49869610225175,0.8985732443199582,1.1212707699576319,76.50407702424968,PROTAC 1
139,13.9581589958159,43.23646086151454,0.8931520675740832,1.114505741221777,76.50407702424968,PROTAC 1
140,14.05857740585774,42.975808551005855,0.8877636634527443,1.107781612664093,76.50407702424968,PROTAC 1
141,14.158995815899582,42.716729539358965,0.8824078319640737,1.1010981346521957,76.50407702424968,PROTAC 1
142,14.259414225941422,42.45921433328045,0.8770843759854399,1.094455061135281,76.50407702424968,PROTAC 1
143,14.359832635983263,42.20325346864441,0.8717930990085452,1.0878521468299964,76.50407702424968,PROTAC 1
144,14.460251046025105,41.948837517109006,0.8665338052763089,1.0812891473912656,76.50407702424968,PROTAC 1
145,14.560669456066945,41.69595717914111,0.8613063017085159,1.0747658218154712,76.50407702424968,PROTAC 1
146,14.661087866108787,41.444603108022115,0.8561103942582514,1.0682819278933045,76.50407702424968,PROTAC 1
147,14.761506276150627,41.19476611559423,0.8509458921710652,1.0618372275251535,76.50407702424968,PROTAC 1
148,14.861924686192468,40.94643699434858,0.8458126043017867,1.0554314821245154,76.50407702424968,PROTAC 1
149,14.96234309623431,40.69960662652572,0.8407103413729125,1.049064455436428,76.50407702424968,PROTAC 1
150,15.06276150627615,40.454265964575065,0.8356389155699264,1.0427359130324243,76.50407702424968,PROTAC 1
151,15.163179916317992,40.210405956106534,0.8305981389876778,1.0364456203716244,76.50407702424968,PROTAC 1
