,t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,PROTAC,Kd_T_binary,alpha
0,6.0,0.1,0.0,87.46028393445131,2.386922880789898,2.941160833012968,12.606566793295503,PROTAC 1,100.0,42.22613731066302
0,6.0,0.1,0.0,79.36090758132687,2.447390422613117,3.122606704301105,24.289387957478414,PROTAC 1,100.0,49.721361685591305
0,6.0,0.1,0.0,67.69959057706872,2.3441144656791617,3.112820072096653,36.24965704270091,PROTAC 1,100.0,58.5470034751461
0,6.0,0.1,0.0,52.74063645785525,2.0359575148226106,2.8294767559308487,51.98559022828238,PROTAC 1,100.0,68.93921444858775
0,6.0,0.1,0.0,36.43468475414759,1.5561754351269854,2.276497413451799,69.46420235191674,PROTAC 1,100.0,81.17606378959961
0,6.0,0.1,0.0,22.141127498052317,1.037989576015941,1.6075953548819348,79.03583503042302,PROTAC 1,100.0,95.58497852172911
0,6.0,0.1,0.0,12.502608159919316,0.6381509963740215,1.0519938813902325,86.58521092490261,PROTAC 1,100.0,112.55150462432259
0,6.0,0.1,0.0,7.39347672022171,0.4075859777884164,0.7185019738892092,91.66917804021996,PROTAC 1,100.0,132.52962326417386
0,6.0,0.1,0.0,4.868205503105895,0.2876006549387009,0.5441913465259592,95.46790800650878,PROTAC 1,100.0,156.0538981790582
0,6.0,0.1,0.0,3.435386328010511,0.2159058211428858,0.439604061698067,94.654582473604,PROTAC 1,100.0,183.75377924629683
0,6.0,0.1,0.0,2.5154775038721797,0.16708914809851638,0.3663941498489213,96.1568727017369,PROTAC 1,100.0,216.3704449635334
