t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,degradation_rate,naked_ternary_rate,poly_ub_target_rate,poly_ub_ternary_rate,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,total_poly_ub_target,total_poly_ub_ternary,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha,PS_cell
10.775510204081632,0.001,0.0,89.50202953975786,0.00848931560650202,0.013720701480591057,15.400460414151718,-2.0712784538924246e-15,-1.9652452054781288e-19,-1.0081978706986764e-19,-6.659497374497442e-21,3.5800811815903143e-13,1.3521876680428858e-15,3.395726242600808e-17,5.488280592236423e-17,9.717553965437502e-15,1.741796288330511e-17,1.150617140637761e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
11.26530612244898,0.001,0.0,89.25557417166144,0.008465931733992942,0.013682907355457935,15.400460414151718,-1.955419662543738e-15,-1.8553141935297966e-19,-9.518017527880087e-20,-6.286981389481554e-21,3.5702229668664575e-13,1.3484597619452512e-15,3.386372693597177e-17,5.473162942183174e-17,9.717437544939908e-15,1.7369972205219333e-17,1.1474475656547653e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
11.755102040816325,0.001,0.0,89.02290449847594,0.008443855895856804,0.013647227337819479,15.400460414151718,-1.8460415612104637e-15,-1.7515326494542335e-19,-8.985603966699673e-20,-5.935303704857939e-21,3.560916179939038e-13,1.3449403854540327e-15,3.3775423583427214e-17,5.458890935127792e-17,9.717327636806426e-15,1.732466600505666e-17,1.1444552887410783e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
12.244897959183673,0.001,0.0,88.80324940760086,0.008423014922225774,0.013613543167023137,15.400460414151718,-1.742781644871525e-15,-1.6535565642635358e-19,-8.482973173336514e-20,-5.603298573535296e-21,3.5521299763040343e-13,1.3416178736722093e-15,3.36920596889031e-17,5.445417266809255e-17,9.7172238767356e-15,1.728189411620113e-17,1.1416303920449233e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
12.73469387755102,0.001,0.0,88.59588091398273,0.008403339735986184,0.013581743197324758,15.400460414151718,-1.64529768337466e-15,-1.561061160010274e-19,-8.008459025674925e-20,-5.289865476175136e-21,3.5438352365593093e-13,1.3384812141786003e-15,3.361335894394474e-17,5.4326972789299036e-17,9.717125920801983e-15,1.724151477161814e-17,1.1389635124704588e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
13.224489795918368,0.001,0.0,88.40011174887462,0.008384765123908218,0.013551722027977001,15.400460414151718,-1.5532665878398432e-15,-1.4737398356168878e-19,-7.560488609301707e-20,-4.993965430900463e-21,3.536004469954985e-13,1.3355200105408295e-15,3.353906049563287e-17,5.420688811190801e-17,9.717033444318131e-15,1.720339413414084e-17,1.1364458106552184e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
13.714285714285714,0.001,0.0,88.2152930921076,0.008367229521401433,0.013523380155340508,15.400460414151718,-1.4663833445418574e-15,-1.391303139968114e-19,-7.137577022462653e-20,-4.714617618548822e-21,3.528611723684304e-13,1.332724448000575e-15,3.3468918085605737e-17,5.409352062136203e-17,9.71694614076342e-15,1.716740585472137e-17,1.1340689417945082e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
14.204081632653061,0.001,0.0,88.04081241616062,0.008350674807886576,0.013496623642153633,15.400460414151718,-1.3843600013530815e-15,-1.3134778217438036e-19,-6.738322439923207e-20,-4.4508960868114405e-21,3.521632496646425e-13,1.3300852608512726e-15,3.340269923154631e-17,5.398649456861454e-17,9.716863720765231e-15,1.7133430652470006e-17,1.1318250279048026e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
14.693877551020408,0.001,0.0,87.8760914607574,0.008335046114559893,0.013471363806831643,15.400460414151718,-1.3069247155490254e-15,-1.240005921660901e-19,-6.361401475097429e-20,-4.201926678408859e-21,3.5150436584302955e-13,1.3275937017914657e-15,3.3340184458239574e-17,5.388545522732657e-17,9.716785911141751e-15,1.7101355920127778e-17,1.1297066317669156e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
15.183673469387754,0.001,0.0,87.72058430464993,0.008320291641385848,0.01344751692768126,15.400460414151718,-1.233820847312628e-15,-1.1706439056099722e-19,-6.005564764635739e-20,-3.96688416121496e-21,3.508823372185997e-13,1.3252415127493778e-15,3.328116656554339e-17,5.3790067710725044e-17,9.716712453990646e-15,1.707107534847886e-17,1.1277067321200587e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
