,t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,PROTAC,Kd_T_binary,alpha
0,6.0,0.1,0.0,0.3610782594523335,0.028108808800415143,0.12549997757591885,99.20072413356488,ACBI1,0.1,58.5470034751461
0,6.0,0.1,0.0,0.3599127839898691,0.028047787498261652,0.12536659715410398,99.1352393028881,ACBI1,0.1,68.93921444858775
0,6.0,0.1,0.0,0.35892481661960296,0.02799605759529866,0.12525345703278953,99.11058245016953,ACBI1,0.1,81.17606378959961
0,6.0,0.1,0.0,0.35808722936996834,0.027952192590187656,0.12515746869120728,98.99920251044902,ACBI1,0.1,95.58497852172911
0,6.0,0.1,0.0,0.35737694785611773,0.027914988205612685,0.1250760196488649,99.01714268335552,ACBI1,0.1,112.55150462432259
0,6.0,0.1,0.0,0.3567744895672428,0.027883426926584236,0.12500689876718096,99.00886948452474,ACBI1,0.1,132.52962326417386
0,6.0,0.1,0.0,0.3562630621910037,0.027856648397269958,0.12494823391421735,98.83150831277389,ACBI1,0.1,156.0538981790582
0,6.0,0.1,0.0,0.3558293997532119,0.02783392464248312,0.12489843833709796,98.7767111579706,ACBI1,0.1,183.75377924629683
0,6.0,0.1,0.0,0.3554613910749872,0.027814639386884506,0.12485616797296825,98.72761983376896,ACBI1,0.1,216.3704449635334
0,6.0,0.1,0.0,0.355149060618303,0.02779827066347675,0.12482028319279259,98.63725035896204,ACBI1,0.1,254.77663450375516
0,6.0,0.1,0.0,0.35488395855681465,0.027784376202691776,0.12478981762349818,98.65913169550655,ACBI1,0.1,300.0
0,6.0,0.1,0.0,99.94147885909905,0.5082189328703874,0.5334152251385869,0.0819764324516914,ACBI1,1.0,0.1
0,6.0,0.1,0.0,99.89040531185283,0.5925198694004141,0.6271747984219032,0.15948620800932956,ACBI1,1.0,0.11775020130253673
0,6.0,0.1,0.0,99.79559283837493,0.6893848398405348,0.7369663222274208,0.2867455427268628,ACBI1,1.0,0.13865109906787929
0,6.0,0.1,0.0,99.62076874242867,0.799930727263084,0.8651086404553195,0.5359227550225332,ACBI1,1.0,0.16326194826060753
0,6.0,0.1,0.0,99.30114242456892,0.9248175054531814,1.0138101435639357,1.1115778462612247,ACBI1,1.0,0.19224127272730873
0,6.0,0.1,0.0,98.72311632097633,1.063687392701396,1.1846245177587362,1.4043156345889152,ACBI1,1.0,0.22636448562296468
0,6.0,0.1,0.0,97.69265750222905,1.2141437559598538,1.3773274705354461,3.1571627716492356,ACBI1,1.0,0.26654463749849283
0,6.0,0.1,0.0,95.89085684325397,1.3700011153600076,1.5877772107370438,5.692178529944925,ACBI1,1.0,0.3138568472155922
0,6.0,0.1,0.0,92.82397797037157,1.5185921939250835,1.804238364683598,9.314829094444754,ACBI1,1.0,0.369567069398155
0,6.0,0.1,0.0,87.79998260657244,1.637460308622938,2.002081796209569,16.327088583278904,ACBI1,1.0,0.4351659681642131
0,6.0,0.1,0.0,80.01326651216185,1.6925023968881723,2.138782779773144,22.837609032299046,ACBI1,1.0,0.5124088035134939
0,6.0,0.1,0.0,68.87535217765942,1.643032810129243,2.1560633412649293,35.26807301418914,ACBI1,1.0,0.6033623976290593
0,6.0,0.1,0.0,54.67259505470804,1.4616055329401947,2.0018410865755327,47.57183199812498,ACBI1,1.0,0.7104604377920294
0,6.0,0.1,0.0,39.22397704347248,1.1671567660699675,1.6773362749560095,61.84967612543173,ACBI1,1.0,0.8365685956749984
0,6.0,0.1,0.0,25.547885129615366,0.8400894062561978,1.2735955083094113,74.47493097137826,ACBI1,1.0,0.9850612054411155
0,6.0,0.1,0.0,15.945504230588242,0.5751486871122702,0.9245422970386847,82.53378080301451,ACBI1,1.0,1.1599115523601087
0,6.0,0.1,0.0,10.3234105217315,0.4053880237115815,0.6941759577215217,87.5979941249049,ACBI1,1.0,1.3657981878354069
0,6.0,0.1,0.0,7.104962766099736,0.30148555657421255,0.5520715976634796,91.70443627334407,ACBI1,1.0,1.6082301155625904
0,6.0,0.1,0.0,5.079117647009867,0.23121159730634852,0.45401146256018104,93.53809735697665,ACBI1,1.0,1.8936941984829694
0,6.0,0.1,0.0,3.724316374572901,0.18065199839468427,0.3809229706107651,95.04386344384017,ACBI1,1.0,2.229828730768157
0,6.0,0.1,0.0,2.7997202944718547,0.14381451116841235,0.32562179377790684,96.1791285962567,ACBI1,1.0,2.6256278191813047
0,6.0,0.1,0.0,2.159039596630247,0.1168007968099011,0.2835543402638361,97.06226722467312,ACBI1,1.0,3.091682042541392
0,6.0,0.1,0.0,1.7075546288715302,0.096816582333181,0.251322634955372,97.58393525862277,ACBI1,1.0,3.64046182872687
0,6.0,0.1,0.0,1.383721105627388,0.08187813538198818,0.22641439024479273,98.09440514919109,ACBI1,1.0,4.2866511316679
0,6.0,0.1,0.0,1.1473163377816191,0.07058636754828573,0.2069898753054237,98.5166099712789,ACBI1,1.0,5.047540336676421
0,6.0,0.1,0.0,0.971780717486623,0.06195426007102858,0.1917040559464228,98.56031247146768,ACBI1,1.0,5.943488907263226
0,6.0,0.1,0.0,0.8393460789889602,0.055282280510549044,0.17957029103332547,98.53779655839291,ACBI1,1.0,6.99847015269639
0,6.0,0.1,0.0,0.7379499388817069,0.05007099480419182,0.1698602329855396,99.06871574143143,ACBI1,1.0,8.240712692897953
