,t,degradation,Ternary,all_Ternary,Dmax,alpha,ktransit_UPS
0,6.0,0.8046794630613351,0.004560317670485397,0.012255827414686728,95.95504895853594,1.8936941984829694,10000
0,6.0,0.632014611256084,0.003754436193458403,0.010765030752695312,96.12074113811522,2.229828730768157,10000
0,6.0,0.5098536327360564,0.0031574809341531726,0.009623722584031269,99.87523028233201,2.6256278191813047,10000
0,6.0,0.4216473945505276,0.00270857764100941,0.008738790639737254,102.48316433436545,3.091682042541392,10000
0,6.0,0.35674404754830363,0.002366237681763658,0.00804466749650537,98.39752582561258,3.64046182872687,10000
0,6.0,0.30815313233113495,0.0021017733271572986,0.007494527482569548,100.22650838200198,4.2866511316679,10000
0,6.0,0.2711985154252781,0.0018950566964831771,0.00705445515195717,98.53988761166931,5.047540336676421,10000
0,6.0,0.24269341639788028,0.0017317595374434745,0.00669954360376454,30.799133525361178,5.943488907263226,10000
0,6.0,0.22042664830650768,0.0016015360798728204,0.006411255013861882,97.84342567163262,6.99847015269639,10000
0,6.0,0.20283725715764803,0.0014968122414465263,0.006175614042583637,98.59623878112252,8.240712692897953,10000
0,6.0,0.18880502809892077,0.0014119688377191653,0.005981956342805308,95.10012457094184,9.703455784651036,10000
0,6.0,0.17751338853322904,0.0013427836976341466,0.005822051013951728,97.70569937452058,11.42583871972924,10000
0,6.0,0.16835826174078647,0.0012860458777327712,0.0056894777691897215,98.12937207571116,13.453948092984373,10000
0,6.0,0.16088653683740867,0.001239285607192873,0.005579179556019911,85.99606930690065,15.842050962627892,10000
0,6.0,0.15475391458976956,0.0012005829614297268,0.005487137396155049,96.55556904593428,18.654046898944813,10000
0,6.0,0.14969561408219523,0.0011684307064045974,0.00541013131423073,51.29103634509548,21.96517777457714,10000
0,6.0,0.14550573573693473,0.001141634835902144,0.005345562575317507,99.71014781053485,25.864041046024628,10000
0,6.0,0.14202252949321842,0.0011192416258175993,0.005291320058771007,97.96937436814773,30.45496039666474,10000
0,6.0,0.13911774374353278,0.0011004835449193822,0.005245678745771728,95.0871440680518,35.86077717368055,10000
0,6.0,0.13668882960088857,0.0010847387167461672,0.005207221818388292,98.33072167990179,42.22613731066302,10000
0,6.0,0.13465316720396797,0.0010715002212389206,0.005174780297945642,97.08499246893324,49.721361685591305,10000
0,6.0,0.13294374068746145,0.0010603526141430692,0.005147385843607114,97.82936446342458,58.5470034751461,10000
0,6.0,0.1315058627886005,0.0010509537939838488,0.005124233522714176,97.87008680183294,68.93921444858775,10000
0,6.0,0.13029466834012532,0.0010430208700142234,0.005104652209289654,98.81002250483688,81.17606378959961,10000
0,6.0,0.12927317702043778,0.0010363190525081792,0.005088080871928734,98.36019783325112,95.58497852172911,10000
0,6.0,0.12841078194938865,0.0010306528476537503,0.005074049449069091,98.24362436534638,112.55150462432259,10000
0,6.0,0.12768206006878233,0.001025859025845233,0.005062163327762078,84.66385221786665,132.52962326417386,10000
0,6.0,0.12706582805731687,0.0010218009666914767,0.005052090675773763,96.76798363638164,156.0538981790582,10000
0,6.0,0.12654438736844945,0.0010183640818655325,0.005043552049997774,99.45673343271942,183.75377924629683,10000
0,6.0,0.1261029162609344,0.0010154520886267785,0.005036311833542323,96.68930519002232,216.3704449635334,10000
0,6.0,0.12572897706401964,0.001012983959849223,0.005030171151346156,100.0110410189078,254.77663450375516,10000
0,6.0,0.12541211451899412,0.0010108914158912293,0.005024961988265697,97.58229615303225,300.0,10000
0,6.0,2.7234139264909967,0.0012204917648482533,0.0024994703572770037,91.1917889975047,0.1,100000
0,6.0,1.8999364628225996,0.0009158568080645602,0.002012384990953373,92.71332651379447,0.11775020130253673,100000
0,6.0,1.3672130107188885,0.0007042906849113694,0.00166061198838796,77.62350599608511,0.13865109906787929,100000
0,6.0,1.0143873643517463,0.00055487073903557,0.001402495737747937,94.77168060965391,0.16326194826060753,100000
0,6.0,0.7752257107385461,0.000447558332167843,0.0012101795225046114,96.01702130936502,0.19224127272730873,100000
0,6.0,0.609412899296275,0.00036920701136377063,0.0010647780813519813,98.16451969804112,0.22636448562296468,100000
0,6.0,0.4919506168994668,0.00031108679561554515,0.0009533300182441766,97.05054529304543,0.26654463749849283,100000
0,6.0,0.4070383456419068,0.0002673233049178126,0.0008668221554647558,94.85697183899246,0.3138568472155922,100000
0,6.0,0.3444930705677667,0.00023390778042642042,0.0007988997717053728,94.3584815082608,0.369567069398155,100000
0,6.0,0.2976236144731265,0.00020806470079443812,0.0007450188480210625,93.1761289301741,0.4351659681642131,100000
0,6.0,0.2619486122920402,0.00018784414414918754,0.0007018840535549631,95.47887208209033,0.5124088035134939,100000
0,6.0,0.23441048661858263,0.00017185623004140302,0.0006670723812171431,97.54702336213883,0.6033623976290593,100000
0,6.0,0.2128853847594665,0.00015909611173972797,0.0006387782858569356,100.45194978928144,0.7104604377920294,100000
0,6.0,0.19587247336645006,0.0001488272388080895,0.000615639060297699,97.90699796274738,0.8365685956749984,100000
0,6.0,0.1822936594408874,0.00014050251967162152,0.0005966137367192944,98.38651048590395,0.9850612054411155,100000
0,6.0,0.17136238385078295,0.00013371041387441572,0.0005808980800655994,98.11787997178943,1.1599115523601087,100000
0,6.0,0.16249630198161516,0.00012813761262107172,0.0005678641897679734,98.2643595996473,1.3657981878354069,100000
0,6.0,0.15525827996497446,0.00012354288599605756,0.0005570170692810182,98.13566508564249,1.6082301155625904,100000
0,6.0,0.14931593408863666,0.00011973853442690686,0.0005479630270638539,97.28545481682775,1.8936941984829694,100000
0,6.0,0.1444134899679602,0.000116577077738467,0.0005403864196755883,98.15111166275776,2.229828730768157,100000
0,6.0,0.14035194129226777,0.0001139415922809556,0.0005340323416089337,98.45601219814706,2.6256278191813047,100000
0,6.0,0.13697487513409318,0.00011173861701085366,0.000528693600346019,98.33897073224705,3.091682042541392,100000
0,6.0,0.13415821626187185,0.00010989288814579753,0.0005242008123307131,98.29181990869141,3.64046182872687,100000
0,6.0,0.13180271567058893,0.0001083433891670447,0.0005204147957452339,0.17415636650265354,4.2866511316679,100000
0,6.0,0.1298283838477073,0.00010704035681356632,0.0005172206709925958,100.06042427764412,5.047540336676421,100000
0,6.0,0.12817031825975253,0.0001059429889720689,0.0005145232436743264,98.16953911056903,5.943488907263226,100000
0,6.0,0.12677554167152624,0.00010501767306453806,0.0005122433601967241,100.07826872491263,6.99847015269639,100000
0,6.0,0.12560058137547322,0.00010423660420947146,0.0005103150080512017,90.23697500346623,8.240712692897953,100000
0,6.0,0.12460959728134366,0.0001035766980748844,0.0005086829915003381,98.57380773982246,9.703455784651036,100000
0,6.0,0.12377292081798051,0.00010301872862996898,0.0005073010558140793,98.45190313683905,11.42583871972924,100000
0,6.0,0.1230659044216073,0.000102546639099296,0.000506130364117415,98.50319071529681,13.453948092984373,100000
0,6.0,0.12246800813100107,0.00010214698748296705,0.0005051382536402641,97.9327965540146,15.842050962627892,100000
0,6.0,0.12196206889973858,0.00010180849750913437,0.0005042972150143014,96.95031993762596,18.654046898944813,100000
0,6.0,0.12153371198488398,0.00010152169285720793,0.0005035840508634193,98.22858533448927,21.96517777457714,100000
0,6.0,0.12117087376232359,0.00010127859764760872,0.0005029791794391423,97.92502935190022,25.864041046024628,100000
0,6.0,0.12086341264270486,0.00010107249004034192,0.000502466056279392,100.29919218481594,30.45496039666474,100000
0,6.0,0.12060279017716063,0.00010089769867719559,0.000502030692411604,98.61152503153777,35.86077717368055,100000
0,6.0,0.1203818084807164,0.00010074943389540086,0.0005016612519064289,98.32957409905458,42.22613731066302,100000
0,6.0,0.12019439313922715,0.00010062364731685243,0.000501347714927644,99.1196278861012,49.721361685591305,100000
0,6.0,0.12003541307030009,0.000100516914708863,0.0005010815950475313,98.36717856703734,58.5470034751461,100000
0,6.0,0.11990053057175755,0.00010042633801578526,0.0005008557016724835,97.90458843037327,68.93921444858775,100000
0,6.0,0.11978607615120505,0.00010034946324646168,0.0005006639400785713,96.32771017369906,81.17606378959961,100000
0,6.0,0.1196889437879067,0.00010028421152196127,0.0005005011428838322,99.95850359693392,95.58497852172911,100000
0,6.0,0.11960650310713006,0.00010022882108040923,0.000500362927856362,100.01831738226623,112.55150462432259,100000
0,6.0,0.11953652560184064,0.00010018179842949637,0.0005002455778278016,98.33641424966339,132.52962326417386,100000
0,6.0,0.1194771225574571,0.00010014187715420177,0.0005001459391921073,99.14613864173256,156.0538981790582,100000
0,6.0,0.1194266927525106,0.00010010798314418162,0.000500061336053265,98.11976518060108,183.75377924629683,100000
0,6.0,0.11938387834438834,0.0001000792052142944,0.0004999894975654943,96.87696004127967,216.3704449635334,100000
0,6.0,0.11934752762196747,0.00010005477026298454,0.0004999284964072888,98.85479707942804,254.77663450375516,100000
0,6.0,0.11931666352933339,0.00010003402225398458,0.0004998766966603833,98.22415008490701,300.0,100000
