t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,PROTAC,Kd_T_binary,alpha
2.8619246861924688,0.1,0.0,97.94521260258082,1.8727253443261653,2.2220626948255604,20.928439825950697,PROTAC 1,8.54,3.2
2.8870292887029287,0.1,0.0,97.90750617974211,1.8814341320164094,2.232978302138991,20.928439825950697,PROTAC 1,8.54,3.2
2.912133891213389,0.1,0.0,97.86952202147296,1.8900113364757622,2.2437364382842007,20.928439825950697,PROTAC 1,8.54,3.2
2.937238493723849,0.1,0.0,97.83126390820688,1.898457863081119,2.2543379881411387,20.928439825950697,PROTAC 1,8.54,3.2
2.9623430962343096,0.1,0.0,97.79273562089193,1.906774626933098,2.2647838541227228,20.928439825950697,PROTAC 1,8.54,3.2
2.98744769874477,0.1,0.0,97.75394097227934,1.9149625678863125,2.275074974142743,20.928439825950697,PROTAC 1,8.54,3.2
3.01255230125523,0.1,0.0,97.71488380459104,1.923022649728737,2.2852123206312935,20.928439825950697,PROTAC 1,8.54,3.2
3.0376569037656904,0.1,0.0,97.67556798719798,1.9309558593379554,2.295196899515337,20.928439825950697,PROTAC 1,8.54,3.2
3.0627615062761504,0.1,0.0,97.63599741431099,1.9387632058163877,2.305029749167053,20.928439825950697,PROTAC 1,8.54,3.2
3.087866108786611,0.1,0.0,97.59617600269023,1.94644571960767,2.314711939322761,20.928439825950697,PROTAC 1,8.54,3.2
3.1129707112970713,0.1,0.0,97.55610768937322,1.9540044515963413,2.324244569975164,20.928439825950697,PROTAC 1,8.54,3.2
3.1380753138075312,0.1,0.0,97.51579640086692,1.9614404576583286,2.333628752641598,20.928439825950697,PROTAC 1,8.54,3.2
3.1631799163179917,0.1,0.0,97.47524612662983,1.9687548360000509,2.3428656555038394,20.928439825950697,PROTAC 1,8.54,3.2
3.1882845188284517,0.1,0.0,97.43446086244192,1.9759486990036192,2.3519564693634534,20.928439825950697,PROTAC 1,8.54,3.2
3.213389121338912,0.1,0.0,97.39344460423939,1.983023170063953,2.360902403738192,20.928439825950697,PROTAC 1,8.54,3.2
3.2384937238493725,0.1,0.0,97.3522013572745,1.9899793883403154,2.3697046925612213,20.928439825950697,PROTAC 1,8.54,3.2
3.2635983263598325,0.1,0.0,97.31073513402143,1.9968185078013025,2.37836459297251,20.928439825950697,PROTAC 1,8.54,3.2
3.288702928870293,0.1,0.0,97.26904995211935,2.003541696268109,2.3868833841031725,20.928439825950697,PROTAC 1,8.54,3.2
3.313807531380753,0.1,0.0,97.22714983235545,2.0101501344580672,2.3952623658554053,20.928439825950697,PROTAC 1,8.54,3.2
3.3389121338912133,0.1,0.0,97.18503879669001,2.0166450150304356,2.403502857680705,20.928439825950697,PROTAC 1,8.54,3.2
3.3640167364016738,0.1,0.0,97.14272086093754,2.023027538684823,2.4116061937525672,20.928439825950697,PROTAC 1,8.54,3.2
3.3891213389121337,0.1,0.0,97.10020002152713,2.029298906810679,2.419573713897444,20.928439825950697,PROTAC 1,8.54,3.2
3.414225941422594,0.1,0.0,97.05748032137116,2.035460357885964,2.4274068080327043,20.928439825950697,PROTAC 1,8.54,3.2
3.439330543933054,0.1,0.0,97.01456576826092,2.0415131229083996,2.435106861648137,20.928439825950697,PROTAC 1,8.54,3.2
3.4644351464435146,0.1,0.0,96.9714603619664,2.0474584401431413,2.442675273733113,20.928439825950697,PROTAC 1,8.54,3.2
3.489539748953975,0.1,0.0,96.92816809254349,2.0532975542191365,2.450113455594862,20.928439825950697,PROTAC 1,8.54,3.2
3.514644351464435,0.1,0.0,96.88469293869136,2.059031715239381,2.457422829690978,20.928439825950697,PROTAC 1,8.54,3.2
3.5397489539748954,0.1,0.0,96.84103886616276,2.0646621779063743,2.4646048284780266,20.928439825950697,PROTAC 1,8.54,3.2
3.5648535564853554,0.1,0.0,96.79720982622489,2.0701902006640456,2.471660893278012,20.928439825950697,PROTAC 1,8.54,3.2
