,t,degradation,Ternary,all_Ternary,alpha,Kd_T_binary
0,24,31.815291644565452,2.4785241740848423,3.588468729723166,1.3657981878354069,0.854
0,24,21.571401347030424,1.8378610996261635,2.800851975810877,1.6082301155625904,0.854
0,24,14.358541968864772,1.3268300005329041,2.138979642268934,1.8936941984829694,0.854
0,24,9.547553909878586,0.9484683342879561,1.6250765257164224,2.229828730768157,0.854
0,24,6.41798788464268,0.6792875722111448,1.2426265739864104,2.6256278191813047,0.854
0,24,4.44873961881528,0.49630108897112857,0.9711159530724267,3.091682042541392,0.854
0,24,3.1849183610120595,0.37083170906365515,0.7770261441872446,3.64046182872687,0.854
0,24,2.323907323087404,0.28024798281725916,0.6310269104753301,4.2866511316679,0.854
0,24,1.7571654018903964,0.21750913208175554,0.5257288409905336,5.047540336676421,0.854
0,24,1.3875602022035356,0.17481881277174638,0.45131642636372327,5.943488907263226,0.854
0,24,1.107842970590602,0.14131318731567746,0.3907564903733937,6.99847015269639,0.854
0,24,0.9235384939952332,0.11853832155726952,0.3481490273616499,8.240712692897953,0.854
0,24,0.7771407619024473,0.0999709856015805,0.3122847943039469,9.703455784651036,0.854
0,24,0.6726749620798081,0.08642047092499011,0.2853008158746513,11.42583871972924,0.854
0,24,0.5954000563834646,0.0762128419219121,0.26441463167539997,13.453948092984373,0.854
0,24,0.5349399279892639,0.0681049731523861,0.24741224468510728,15.842050962627892,0.854
0,24,0.48863034059276067,0.061816225426596254,0.233928356582025,18.654046898944813,0.854
0,24,0.45199669753465044,0.05678975696717136,0.22293601712011726,21.96517777457714,0.854
0,24,0.4230490077044772,0.052783763920937136,0.21402037109175256,25.864041046024628,0.854
0,24,0.39939525036629686,0.0494870413839535,0.2065682178593377,30.45496039666474,0.854
0,24,0.3807804997732072,0.04687736498753394,0.200588150478817,35.86077717368055,0.854
0,24,0.3654365449482024,0.04471586019169612,0.19557627082071694,42.22613731066302,0.854
0,24,0.35303572753411205,0.04296197128068137,0.1914675423429926,49.721361685591305,0.854
0,24,0.3429531554805783,0.041531287594746266,0.18808638818081685,58.5470034751461,0.854
0,24,0.3342745767424473,0.04029643154419256,0.18514553591871763,68.93921444858775,0.854
0,24,0.32726597892022335,0.03929688321234437,0.18274911980526418,81.17606378959961,0.854
0,24,0.3213304300385949,0.03844874594041538,0.18070407794695909,95.58497852172911,0.854
0,24,0.31645383577736236,0.03775080354230246,0.17901291370581024,112.55150462432259,0.854
0,24,0.3123138253212766,0.037157485498784865,0.17756922116041512,132.52962326417386,0.854
0,24,0.3088469139521921,0.03666006787440727,0.17635449825214244,156.0538981790582,0.854
0,24,0.30596396766945244,0.036246043169846226,0.17534031685812784,183.75377924629683,0.854
0,24,0.3035147562380538,0.03589402774983927,0.17447577124886185,216.3704449635334,0.854
0,24,0.30145513981597644,0.03559780797365136,0.1737466259332502,254.77663450375516,0.854
0,24,0.29971016038585735,0.035346697664733334,0.1731273339848755,300.0,0.854
0,24,99.9999999673016,0.10252866595635646,0.10287227438879193,0.1,8.54
0,24,99.99999992624545,0.12062550119588053,0.12110148130017309,0.11775020130253673,8.54
0,24,99.99999983387995,0.141872307759425,0.14253133340921756,0.13865109906787929,8.54
0,24,99.9999996265236,0.1667918369192556,0.1677036846432434,0.16326194826060753,8.54
0,24,99.99999915845919,0.1961704694003399,0.19743343025076426,0.19224127272730873,8.54
0,24,99.99999810013782,0.23080147000923734,0.23255232101847104,0.22636448562296468,8.54
0,24,99.99999568694437,0.27183356908961637,0.27426661000708824,0.26654463749849283,8.54
0,24,99.99999039389462,0.318922872918392,0.3222787181573268,0.3138568472155922,8.54
0,24,99.99997849335344,0.37453220801137677,0.37917158922647143,0.369567069398155,8.54
0,24,99.99995155056773,0.4403446040070435,0.4467761536776819,0.4351659681642131,8.54
0,24,99.99989272896266,0.5158871373690469,0.5247439818074262,0.5124088035134939,8.54
0,24,99.99976715881964,0.6019393234055452,0.6140431556649433,0.6033623976290593,8.54
0,24,99.99946198036785,0.7110404480799823,0.7280114839745756,0.7104604377920294,8.54
0,24,99.9988380717407,0.8285679327619989,0.851734285601827,0.8365685956749984,8.54
0,24,99.99741226611766,0.9712500479324975,1.0032875676575614,0.9850612054411155,8.54
0,24,99.99428551358034,1.1363149282836873,1.180499020706856,1.1599115523601087,8.54
0,24,99.987494734639,1.3266519963583139,1.3874112392046758,1.3657981878354069,8.54
0,24,99.97298441127339,1.544354785425316,1.6275430133333875,1.6082301155625904,8.54
0,24,99.94181990721054,1.7957656841258576,1.9096269306607911,1.8936941984829694,8.54
0,24,99.87523810640214,2.084825483491947,2.240557629629575,2.229828730768157,8.54
0,24,99.73296960003138,2.4167018297336544,2.6297456051265455,2.6256278191813047,8.54
0,24,99.44285282490875,2.7823015903797996,3.0708975162536545,3.091682042541392,8.54
0,24,98.8644804598037,3.178567579014966,3.565699060739357,3.64046182872687,8.54
0,24,97.66808237425711,3.614119882989368,4.1340730814438915,4.2866511316679,8.54
0,24,95.36957648211735,4.038805926725965,4.723836123694382,5.047540336676421,8.54
0,24,91.41947448849729,4.380409077245965,5.248616537244412,5.943488907263226,8.54
0,24,84.11504108124164,4.582332464133236,5.6570466114179165,6.99847015269639,8.54
0,24,73.80741069503352,4.5007262098333705,5.732844124502063,8.240712692897953,8.54
0,24,59.03324926964707,4.04435767741394,5.354329425984756,9.703455784651036,8.54
0,24,43.63730989137658,3.322674007643905,4.588448195906312,11.42583871972924,8.54
0,24,30.516866416805783,2.557359437456155,3.6979997126761406,13.453948092984373,8.54
0,24,20.44581038150562,1.8737982519252905,2.8540068531245604,15.842050962627892,8.54
0,24,13.571245722161187,1.3465873756078734,2.169166169839329,18.654046898944813,8.54
0,24,9.0099100774029,0.9593546763342776,1.6422826556195265,21.96517777457714,8.54
0,24,6.091204061168456,0.6890587944260331,1.2579574061645462,25.864041046024628,8.54
0,24,4.187010999668773,0.49884843943213975,0.9756212212355623,30.45496039666474,8.54
0,24,2.9911430492018765,0.3712680482801955,0.7781019775668029,35.86077717368055,8.54
0,24,2.1953097861171704,0.2814323965125389,0.6332193844674898,42.22613731066302,8.54
0,24,1.669475973187222,0.219108779634791,0.528628032479027,49.721361685591305,8.54
0,24,1.313179772583454,0.17510384743198512,0.4519334298885385,58.5470034751461,8.54
0,24,1.0536320964320531,0.1418946532886358,0.39190628178743125,68.93921444858775,8.54
0,24,0.8736339328900125,0.11815939754837586,0.34748708753194124,81.17606378959961,8.54
0,24,0.7404002934346025,0.10014595018354427,0.3126736703837715,95.58497852172911,8.54
0,24,0.6432035737497683,0.0867280175459507,0.2859582374183654,112.55150462432259,8.54
0,24,0.568826327886377,0.07628217020401638,0.2645879148467575,132.52962326417386,8.54
0,24,0.5120045408660223,0.06818708982832812,0.24761134967628387,156.0538981790582,8.54
0,24,0.46835929668677206,0.061896178865489565,0.23412298019797284,183.75377924629683,8.54
0,24,0.43373148233190945,0.05685703446612507,0.2231032955660197,216.3704449635334,8.54
0,24,0.40629287638657047,0.05283248561477805,0.2141464695026663,254.77663450375516,8.54
0,24,0.3842115167466053,0.04957268168530689,0.20677842679106248,300.0,8.54
0,24,100.00000000000226,0.010400712043348234,0.010404202190873589,0.1,85.39999999999999
0,24,100.0000000000012,0.01224504255646372,0.012249880626830629,0.11775020130253673,85.39999999999999
0,24,99.9999999999997,0.014413722420346376,0.014420426571678042,0.13865109906787929,85.39999999999999
0,24,99.99999999999181,0.016961804150132882,0.016971089162717043,0.16326194826060753,85.39999999999999
0,24,99.99999999999328,0.019972203793912336,0.019985078751674976,0.19224127272730873,85.39999999999999
0,24,99.9999999999823,0.023529592437220366,0.023547465054480687,0.22636448562296468,85.39999999999999
0,24,99.99999999996334,0.027757063331429764,0.027781939543260185,0.26654463749849283,85.39999999999999
0,24,99.99999999989927,0.03262522335057825,0.032659597652985164,0.3138568472155922,85.39999999999999
0,24,99.99999999976168,0.03839749084384201,0.038445116281575695,0.369567069398155,85.39999999999999
0,24,99.9999999994704,0.04526146041432066,0.04532765416111727,0.4351659681642131,85.39999999999999
0,24,99.99999999881389,0.05318418668205182,0.05327561295474857,0.5124088035134939,85.39999999999999
0,24,99.99999999740314,0.062267069721665264,0.062392438801897154,0.6033623976290593,85.39999999999999
0,24,99.99999999389007,0.07387397551003842,0.07405052677946708,0.7104604377920294,85.39999999999999
0,24,99.99999998654643,0.0864916370086484,0.08673377853877587,0.8365685956749984,85.39999999999999
0,24,99.99999996934386,0.10197343005743657,0.1023102372881173,0.9850612054411155,85.39999999999999
0,24,99.9999999304552,0.12011409006139089,0.12058175096305826,1.1599115523601087,85.39999999999999
0,24,99.99999984292268,0.14134790078643775,0.141996110277301,1.3657981878354069,85.39999999999999
0,24,99.99999964797246,0.16607032878622247,0.16696606374570683,1.6082301155625904,85.39999999999999
0,24,99.99999920847401,0.19523841770707595,0.1964779793173082,1.8936941984829694,85.39999999999999
0,24,99.99999821423995,0.2296742685872986,0.2313921907010952,2.229828730768157,85.39999999999999
0,24,99.99999594041876,0.27058081284300833,0.27296937302111496,2.6256278191813047,85.39999999999999
0,24,99.99999091744635,0.3177401956816829,0.3210406133447942,3.091682042541392,85.39999999999999
0,24,99.9999799124212,0.37223620113339256,0.3767765011645652,3.64046182872687,85.39999999999999
0,24,99.99995430941753,0.4384874904924738,0.4448059271216594,4.2866511316679,85.39999999999999
0,24,99.99989722606716,0.5153318650879924,0.5240882111985659,5.047540336676421,85.39999999999999
0,24,99.99977904358734,0.6001487801672157,0.6120688646434862,5.943488907263226,85.39999999999999
0,24,99.99949556049637,0.7072306806663775,0.7238621999926681,6.99847015269639,85.39999999999999
0,24,99.99892467049139,0.822007814265808,0.8445903711214446,8.240712692897953,85.39999999999999
0,24,99.99755301070678,0.9676942587860657,0.9991956675084325,9.703455784651036,85.39999999999999
0,24,99.99459324439682,1.1322911823978383,1.175742931565761,11.42583871972924,85.39999999999999
0,24,99.98830627806629,1.3189052095618383,1.3783676407135634,13.453948092984373,85.39999999999999
0,24,99.97442885802243,1.5390495363632941,1.6208586331263086,15.842050962627892,85.39999999999999
0,24,99.94500984967628,1.7891361087110726,1.901032458061245,18.654046898944813,85.39999999999999
0,24,99.88207385100128,2.077239446767932,2.230269904603067,21.96517777457714,85.39999999999999
0,24,99.75047875924334,2.402779651257404,2.6111177142597026,25.864041046024628,85.39999999999999
0,24,99.46971555746246,2.776501514965113,3.0608513894774103,30.45496039666474,85.39999999999999
0,24,98.91004088617586,3.1777140220872004,3.560480428045977,35.86077717368055,85.39999999999999
0,24,97.77976694608692,3.609646146485236,4.122099206871962,42.22613731066302,85.39999999999999
0,24,95.62809771714096,4.032837541249577,4.706087257085308,49.721361685591305,85.39999999999999
0,24,91.75169561832529,4.392444182476991,5.252562612708066,58.5470034751461,85.39999999999999
0,24,84.79777573984174,4.608583764553076,5.673885659481782,68.93921444858775,85.39999999999999
0,24,74.27530548888764,4.5414738234520415,5.774885064839714,81.17606378959961,85.39999999999999
0,24,60.057632388666526,4.112880446805301,5.428027718731652,95.58497852172911,85.39999999999999
0,24,44.84434497720975,3.4094246559089734,4.688574661341345,112.55150462432259,85.39999999999999
0,24,31.246638627456285,2.620829105118375,3.7757220922428267,132.52962326417386,85.39999999999999
0,24,20.99363444737502,1.9260129049804755,2.920947546557583,156.0538981790582,85.39999999999999
0,24,13.950498410270756,1.386153951013186,2.2221694617797567,183.75377924629683,85.39999999999999
0,24,9.255500395584356,0.9874093102705407,1.6815122805134353,216.3704449635334,85.39999999999999
0,24,6.242178666015377,0.7079910697648933,1.2855659331089369,254.77663450375516,85.39999999999999
0,24,4.306023921413857,0.5142828196212502,0.9990771111003759,300.0,85.39999999999999
