t,initial_BPD_ec_conc,initial_BPD_ic_conc,percent_degradation,relative_target,relative_naked_ternary,relative_all_ternary,Dmax,degradation_rate,naked_ternary_rate,poly_ub_target_rate,poly_ub_ternary_rate,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,total_poly_ub_target,total_poly_ub_ternary,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha,PS_cell,Conc_T_base,kprod
6.0,0.001,0.0,98.80884052818783,1.1911594718121727,0.0337952892921073,0.9980003269790311,98.80795842400714,-1.2128272030558932e-18,-1.6204628643966742e-19,-2.349856867865399e-21,3.741060744337738e-18,6.241675632295785e-16,3.925099381579374e-17,1.7708731589064228e-17,5.229521713370123e-16,6.547606975968561e-14,1.4385544641333606e-17,4.451883258687849e-16,ACBI1,9.26,36000.0,360,180,360,0,390.6939937054613,2.49e-11,0.1,5.240000000000001e-15
6.0,0.001,0.0,98.64150817208416,1.358491827915836,0.03330295981719526,1.170618916188087,98.62974970955797,-2.392273422966932e-19,-1.510507293985628e-19,-1.6669974649320106e-21,4.5182819722049555e-18,7.118497178278981e-16,3.798249086189729e-17,1.745075094421032e-17,6.134043120825577e-16,6.559126833202168e-14,1.4358484043220846e-17,5.362736776962329e-16,ACBI1,9.26,36000.0,360,180,360,0,471.486636345739,2.49e-11,0.1,5.240000000000001e-15
6.0,0.001,0.0,98.43799868304086,1.5620013169591396,0.032897378905700485,1.3785243909906564,98.43607351468975,8.644405207369215e-19,-1.4184895945982741e-19,-9.11763914119481e-22,5.454305956697506e-18,8.184886900865893e-16,3.691455933468859e-17,1.7238226546587054e-17,7.22346780879104e-16,6.573106208573406e-14,1.4325796362418354e-17,6.457492990492051e-16,ACBI1,9.26,36000.0,360,180,360,0,568.9866029018293,2.49e-11,0.1,5.240000000000001e-15
6.0,0.001,0.0,98.19165971925729,1.8083402807427127,0.032561353990135114,1.6285560182906742,98.15958943193543,2.1375740532758503e-18,-1.3402999466131315e-19,-5.738500812992401e-23,6.58091616449678e-18,9.475703071091814e-16,3.600521351054814e-17,1.7062149490830802e-17,8.533633535843133e-16,6.590055904205327e-14,1.428640387565502e-17,7.772199285498525e-16,ACBI1,9.26,36000.0,360,180,360,0,686.6488450042998,2.49e-11,0.1,5.240000000000001e-15
6.0,0.001,0.0,97.89454050710725,2.1054594928927512,0.03228105772859717,1.9288168074585248,97.90261879990886,3.624273608624947e-18,-1.2725700212578782e-19,9.250070277952665e-22,7.935770545447479e-18,1.1032607742758018e-15,3.5219497556890165e-17,1.691527424978492e-17,1.010700007108267e-15,6.610598617670992e-14,1.4239026802677208e-17,9.349489993271116e-16,ACBI1,9.26,36000.0,360,180,360,0,828.6427728546843,2.49e-11,0.1,5.240000000000001e-15
6.0,0.001,0.0,97.53721240396952,2.462787596030474,0.0320452493186218,2.288861640313922,97.52700364981801,5.374488126599822e-18,-1.2124646740381616e-19,2.0668887992703e-21,9.563132465945594e-18,1.2905007003199683e-15,3.452784143092349e-17,1.6791710642957822e-17,1.1993634995244951e-15,6.635494262804431e-14,1.4182154005115013e-17,1.123958040381615e-15,ACBI1,9.26,36000.0,360,180,360,0,1000.0,2.49e-11,0.1,5.240000000000001e-15
6.0,0.001,0.0,2.7515088831364665e-05,99.99997248491117,0.1310236505239582,0.13194770013751952,6.0447421157405756e-05,-4.204747713961163e-20,3.609513702924925e-17,1.7589550777044598e-23,1.4994143077938152e-25,5.239998558209345e-13,1.3816235478565161e-15,6.86563928745541e-16,6.914059487206023e-16,6.53053953518782e-14,1.5684828559261699e-22,1.2413681217801888e-24,ACBI1,9.26,36000.0,360,180,360,0,0.1,2.49e-11,1.0,5.24e-14
6.0,0.001,0.0,5.7970303387833155e-05,99.99994202969661,0.1577342591713547,0.15907710002928221,8.16504923784045e-05,-8.863009749104424e-20,4.353939740660954e-17,3.7146112710666635e-23,3.821602720939054e-25,5.239996962356102e-13,1.6656894308329006e-15,8.265275180578986e-16,8.335640041534388e-16,6.540166052261603e-14,3.3057369824983854e-22,3.1569697775132266e-24,ACBI1,9.26,36000.0,360,180,360,0,0.12067926406393285,2.49e-11,1.0,5.24e-14
6.0,0.001,0.0,0.00012196796241426,99.99987803203759,0.18979505618825085,0.1917456235781965,0.00040708722673921116,-1.8658150036285022e-19,5.251301770441712e-17,7.837524401201769e-23,9.730919968866625e-25,5.239993608878769e-13,2.007750809266149e-15,9.945260944264343e-16,1.0047470675497497e-15,6.551751405173977e-14,6.958130875172412e-22,8.017989277631553e-24,ACBI1,9.26,36000.0,360,180,360,0,0.14563484775012436,2.49e-11,1.0,5.24e-14
6.0,0.001,0.0,0.00025619492491557594,99.99974380507508,0.22823470923155506,0.23106652432696376,0.0008424826629882531,-3.9218273819300864e-19,6.332689689013908e-17,1.651837073512439e-22,2.4749306478648064e-24,5.239986575385934e-13,2.4194612460847313e-15,1.1959498763733485e-15,1.21078858747329e-15,6.565686323073834e-14,1.4623024493098028e-21,2.0331438620533393e-23,ACBI1,9.26,36000.0,360,180,360,0,0.1757510624854792,2.49e-11,1.0,5.24e-14
