t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,degradation_rate,naked_ternary_rate,poly_ub_target_rate,poly_ub_ternary_rate,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,total_poly_ub_target,total_poly_ub_ternary,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha,PS_cell
17.142857142857142,0.001,0.0,99.99999906067902,0.015235829763054667,0.01532943999185396,1.1562016899446803e-06,-8.675464051619702e-23,-1.3328593854614215e-26,-2.787332204669808e-34,-1.8243672324761902e-35,3.9999999624271605e-13,1.702297619390385e-17,6.094331905221867e-17,6.131775996741584e-17,9.721773984503807e-15,1.2846811737942158e-24,8.486594343029945e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
17.632653061224488,0.001,0.0,99.9999990503121,0.01523582976147469,0.015329439990264277,1.1562016899446803e-06,-8.260817902850628e-23,-1.241982609179961e-26,-2.6537960464163963e-34,-1.7397316392169855e-35,3.999999962012484e-13,1.7022976192137525e-17,6.094331904589876e-17,6.13177599610571e-17,9.721773984499036e-15,1.2846811736609588e-24,8.486594342149813e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
18.122448979591837,0.001,0.0,99.99999904044039,0.015235829759969871,0.015329439988750216,1.1562016899446803e-06,-7.866056459562747e-23,-1.1813980916589873e-26,-2.5259022610469314e-34,-1.6739039555709374e-35,3.9999999616176156e-13,1.7022976190455236e-17,6.094331903987949e-17,6.131775995500086e-17,9.721773984494285e-15,1.284681173534041e-24,8.486594341311548e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
18.612244897959183,0.001,0.0,99.99999903104087,0.015235829758537075,0.015329439987308614,1.1562016899446803e-06,-7.490051264382061e-23,-1.1410084133116715e-26,-2.407412430484045e-34,-1.6080762719248893e-35,3.999999961241635e-13,1.7022976188853475e-17,6.09433190341483e-17,6.131775994923446e-17,9.721773984489792e-15,1.2846811734131977e-24,8.486594340513401e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
19.10204081632653,0.001,0.0,99.99999902209066,0.01523582975717301,0.015329439985936168,1.1562016899446803e-06,-7.131958020337438e-23,-1.1006187349643557e-26,-2.2879822044405004e-34,-1.5140367238591063e-35,3.999999960883627e-13,1.702297618732852e-17,6.094331902869204e-17,6.131775994374468e-17,9.721773984485661e-15,1.28468117329815e-24,8.486594339753542e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
19.591836734693878,0.001,0.0,99.99999901356827,0.015235829755873741,0.015329439984628919,1.1562016899446803e-06,-6.791330679775786e-23,-1.019839378269724e-26,-2.1817175151261656e-34,-1.43880508540648e-35,3.9999999605427306e-13,1.702297618587603e-17,6.094331902349497e-17,6.131775993851568e-17,9.721773984481484e-15,1.2846811731885686e-24,8.486594339029778e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
20.081632653061224,0.001,0.0,99.99999900545316,0.01523582975463705,0.015329439983384624,1.1562016899446803e-06,-6.466515621796637e-23,-9.794496999224083e-27,-2.0763932212924887e-34,-1.3635734469538535e-35,3.9999999602181264e-13,1.7022976184493475e-17,6.09433190185482e-17,6.131775993353849e-17,9.721773984477804e-15,1.2846811730842644e-24,8.486594338340873e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
20.57142857142857,0.001,0.0,99.999998997726,0.015235829753459018,0.015329439982199352,1.1562016899446803e-06,-6.157399796960876e-23,-9.289626019882635e-27,-1.9785920913040743e-34,-1.288341808501227e-35,3.99999995990904e-13,1.702297618317651e-17,6.094331901383607e-17,6.131775992879741e-17,9.721773984474008e-15,1.2846811729849076e-24,8.486594337684642e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
21.06122448979592,0.001,0.0,99.99999899036798,0.015235829752337665,0.015329439981071112,1.1562016899446803e-06,-5.862991986522277e-23,-9.087677628146056e-27,-1.886433334199607e-34,-1.2319180796617573e-35,3.9999999596147197e-13,1.702297618192292e-17,6.094331900935066e-17,6.131775992428445e-17,9.721773984470645e-15,1.2846811728903315e-24,8.486594337059986e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
21.551020408163264,0.001,0.0,99.99999898336175,0.01523582975126948,0.015329439979996364,1.1562016899446803e-06,-5.582787572523505e-23,-8.38085825706803e-27,-1.792393786133824e-34,-1.2037062152420224e-35,3.99999995933447e-13,1.7022976180728747e-17,6.094331900507792e-17,6.131775991998546e-17,9.721773984467175e-15,1.2846811728002394e-24,8.486594336464951e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
22.04081632653061,0.001,0.0,99.99999897669055,0.015235829750252885,0.015329439978973526,1.1562016899446803e-06,-5.316007829861289e-23,-8.077935669463161e-27,-1.7077581928746193e-34,-1.1378785315959743e-35,3.9999999590676223e-13,1.7022976179592267e-17,6.094331900101155e-17,6.13177599158941e-17,9.721773984464185e-15,1.2846811727144994e-24,8.486594335898656e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
22.53061224489796,0.001,0.0,99.99999897033796,0.015235829749284354,0.015329439977999041,1.1562016899446803e-06,-5.0619871656074465e-23,-7.674038885990003e-27,-1.626884181538046e-34,-1.0814548027565045e-35,3.999999958813518e-13,1.7022976178509512e-17,6.094331899713742e-17,6.131775991199617e-17,9.721773984461025e-15,1.2846811726328121e-24,8.48659433535913e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
23.020408163265305,0.001,0.0,99.99999896428925,0.015235829748362514,0.015329439977071539,1.1562016899446803e-06,-4.8200761443196116e-23,-7.270142102516845e-27,-1.548831356643446e-34,-1.0250310739170347e-35,3.99999995857157e-13,1.7022976177478942e-17,6.094331899345006e-17,6.131775990828616e-17,9.721773984458252e-15,1.2846811725550627e-24,8.486594334845611e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
23.51020408163265,0.001,0.0,99.99999895852983,0.015235829747484594,0.015329439976188226,1.1562016899446803e-06,-4.589491294030779e-23,-6.967219514911976e-27,-1.4783016955941088e-34,-9.686073450775649e-36,3.9999999583411933e-13,1.70229761764975e-17,6.094331898993838e-17,6.131775990475291e-17,9.721773984455502e-15,1.2846811724810187e-24,8.486594334356564e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
24.0,0.001,0.0,99.99999895304539,0.015235829746648494,0.015329439975346987,1.1562016899446803e-06,-4.3702239705355395e-23,-6.765271123175397e-27,-1.4030700571414824e-34,-9.215875710446734e-36,3.9999999581218157e-13,1.7022976175562765e-17,6.094331898659397e-17,6.131775990138795e-17,9.721773984452821e-15,1.2846811724104993e-24,8.486594333890804e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
