t,initial_BPD_ec_conc,initial_BPD_ic_conc,percent_degradation,relative_target,relative_naked_ternary,relative_all_ternary,Dmax,degradation_rate,naked_ternary_rate,poly_ub_target_rate,poly_ub_ternary_rate,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,total_poly_ub_target,total_poly_ub_ternary,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha,PS_cell,Conc_T_base,kprod
1.0,0.001,0.0,0.00011307163536855569,99.99988692836463,0.15311975935042738,0.15611298122461698,0.0005003611264431385,-1.2912712583638592e-18,6.78860374249731e-16,4.711732069875431e-21,1.281966842554203e-22,5.239994075046307e-13,1.6271165880549703e-15,8.023475389962394e-16,8.180320216169929e-16,2.1329807252390975e-14,3.75144665224254e-21,9.826041803876749e-23,ACBI1,9.26,36000.0,360,180,360,0,0.372759372031494,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,0.00023415316550767784,99.99976584683449,0.1827666121659186,0.18707618712100466,0.002317998827972012,-2.6720059350709345e-18,8.106218111204209e-16,9.736638068088783e-21,3.1952569471156166e-22,5.239987730374127e-13,1.949729177441759e-15,9.576970477494135e-16,9.802792205140643e-16,2.1354877260983622e-14,7.763061651374718e-21,2.452848866495623e-22,ACBI1,9.26,36000.0,360,180,360,0,0.44984326689694454,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,0.000482594028298422,99.9995174059717,0.2176794837654127,0.22387027154594552,0.0006535467562018837,-5.502111994697645e-18,9.659213670043878e-16,2.0016619741664732e-20,7.922142396104699e-22,5.239974712072917e-13,2.333030876560658e-15,1.1406404949307627e-15,1.1730802229007544e-15,2.138464944162037e-14,1.5986086841101584e-20,6.092630079011651e-22,ACBI1,9.26,36000.0,360,180,360,0,0.5428675439323859,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,0.00098902693189018,99.99901097306811,0.25859199586840503,0.2674612741957497,0.015553499681753014,-1.1263950399172691e-17,1.1480916532439236e-15,4.089777149242316e-20,1.951882672947911e-21,5.239948174988768e-13,2.7870308244305407e-15,1.3550220583504424e-15,1.4014970767857286e-15,2.1419894842258144e-14,3.272833475045979e-20,1.5044330841887267e-21,ACBI1,9.26,36000.0,360,180,360,0,0.6551285568595507,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,0.0020133582103909475,99.99798664178961,0.30625394140491774,0.31892011844189105,0.08387372669057536,-2.29007937209259e-17,1.3605598251336009e-15,8.295395707585599e-20,4.773444002750243e-21,5.239894500029776e-13,3.3227862546975977e-15,1.604770652961769e-15,1.671141420635509e-15,2.146146485761053e-14,6.654387061792813e-20,3.6889148636572104e-21,ACBI1,9.26,36000.0,360,180,360,0,0.7906043210907697,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,0.004066202027757981,99.99593379797224,0.3613898343857954,0.379410343123316,0.43091853292294147,-4.61808322833558e-17,1.60666216798687e-15,1.6681020864071121e-19,1.1571432456094612e-20,5.239786931013745e-13,3.952238180833262e-15,1.893682732181568e-15,1.988110197966176e-15,2.1510280033180662e-14,1.341986726260251e-19,8.97075426581373e-21,ACBI1,9.26,36000.0,360,180,360,0,0.9540954763499939,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,0.008135756300092112,99.99186424369991,0.4246384263102693,0.4501632995892772,0.021026470287233145,-9.223439889274304e-17,1.8893642563222828e-15,3.3203533467596554e-19,2.7761159965117034e-20,5.239573686369875e-13,4.687886867551396e-15,2.225105353865811e-15,2.3588556898478124e-15,2.1567308810206375e-14,2.6804870887731924e-19,2.160359472978647e-20,ACBI1,9.26,36000.0,360,180,360,0,1.151395399326447,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,0.016100706216136018,99.98389929378386,0.4964694889246961,0.5324364572235437,0.10067427141088325,-1.8214647734612046e-16,2.2108594903739633e-15,6.530545106581301e-19,6.579609699632209e-20,5.239156322994274e-13,5.542239518487459e-15,2.6015001219654076e-15,2.789967035851369e-15,2.163353317269388e-14,5.2939790945542705e-19,5.143515990115747e-20,ACBI1,9.26,36000.0,360,180,360,0,1.3894954943731375,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,0.03145807280209567,99.9685419271979,0.5770753758084595,0.627449873697916,4.838160693112059,-3.549966186557939e-16,2.5720167138709027e-15,1.2665886966359675e-18,1.5373828933227926e-19,5.23835159698517e-13,6.526942942730004e-15,3.0238749692363273e-15,3.28783733817708e-15,2.1709898133296193e-14,1.0318906911121932e-18,1.2083809758386227e-19,ACBI1,9.26,36000.0,360,180,360,0,1.6768329368110073,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,0.06055690281648651,99.93944309718351,0.666237515674673,0.7362956492373378,0.15606265160610366,-6.813659533985992e-16,2.9716499981756788e-15,2.4168129167909416e-18,3.533250286201583e-19,5.236826818292416e-13,7.651493458691614e-15,3.491084582135287e-15,3.85818920200365e-15,2.17972424680638e-14,1.9808271402166457e-18,2.7953047928818583e-19,ACBI1,9.26,36000.0,360,180,360,0,2.0235896477251565,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,0.11458977637835233,99.88541022362165,0.7631726901562166,0.8598157575777889,2.1571479350472766,-1.284885295852555e-15,3.4055972228717208e-15,4.525319458963644e-18,7.966141408063777e-19,5.233995495717774e-13,8.921402762179809e-15,3.9990248964185746e-15,4.505434569707614e-15,2.1896209375459586e-14,3.735917607430987e-18,6.351949554141486e-19,ACBI1,9.26,36000.0,360,180,360,0,2.442053094548651,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,0.212614150117318,99.78738584988268,0.8663714596520975,0.998445984722605,13.583832852570765,-2.37439533805166e-15,3.86563204625521e-15,8.291026438915616e-18,1.756930143261098e-18,5.228859018533853e-13,1.0335711179189473e-14,4.5397864485769906e-15,5.23185695994645e-15,2.2007138217631158e-14,6.905014313099328e-18,1.4142074160977696e-18,ACBI1,9.26,36000.0,360,180,360,0,2.9470517025518097,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,0.3857751543567218,99.61422484564328,0.9734521011725126,1.152029542984012,10.526673111382346,-4.287822100745322e-15,4.3383164737835336e-15,1.481691848137203e-17,3.778642998127877e-18,5.219785381911707e-13,1.1883816029473326e-14,5.100889010143966e-15,6.036634805236222e-15,2.2129942802603923e-14,1.2472134115638993e-17,3.0763792075459838e-18,ACBI1,9.26,36000.0,360,180,360,0,3.5564803062231287,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,0.6825610277766003,99.3174389722234,1.0810677594973277,1.319615645826717,0.9370217036455797,-7.544661229578077e-15,4.804046088000406e-15,2.5741799133577474e-17,7.898544537882379e-18,5.204233802144506e-13,1.3541777843536814e-14,5.664795059765997e-15,6.914785984131997e-15,2.226398845814048e-14,2.195089780037165e-17,6.519562614216748e-18,ACBI1,9.26,36000.0,360,180,360,0,4.291934260128776,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,1.174221100223562,98.82577889977644,1.1849194055460868,1.4992775018861322,53.41460413663965,-1.289592580870377e-14,5.236732946038544e-15,4.332432864779626e-17,1.5991736598850042e-17,5.178470814348285e-13,1.5268629811104377e-14,6.208977685061494e-15,7.856214109883333e-15,2.2407989601702685e-14,3.753116018117167e-17,1.3419989716383713e-17,ACBI1,9.26,36000.0,360,180,360,0,5.17947467923121,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,1.9584017727339358,98.04159822726606,1.2799347184336753,1.6880080046721675,39.331170216273925,-2.1349001954803544e-14,5.604722999365337e-15,7.039008006320583e-17,3.125350853640193e-17,5.137379747108742e-13,1.7003725630857933e-14,6.7068579245924585e-15,8.845161944482156e-15,2.2559959950896e-14,6.215334578810363e-17,2.6752388932908388e-17,ACBI1,9.26,36000.0,360,180,360,0,6.25055192527397,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,3.157879464745463,96.84212053525454,1.3606595433799422,1.881768401804657,66.42698643416026,-3.413395669648404e-14,5.873479957768637e-15,1.1003068576192191e-16,5.876946847393681e-17,5.074527116047338e-13,1.8666641903016354e-14,7.129856007310897e-15,9.860466425456402e-15,2.271725377807239e-14,9.941301537781403e-17,5.150462627225946e-17,ACBI1,9.26,36000.0,360,180,360,0,7.543120063354615,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,4.910681990084129,95.08931800991587,1.421861208480208,2.0757560611309818,62.119572781679224,-5.2575654929277914e-14,6.010122064815798e-15,1.6496914992543623e-16,1.0602125578721679e-16,4.982680263719591e-13,2.016124764053067e-14,7.45055273243629e-15,1.0876961760326343e-14,2.2876730184386134e-14,1.5319125636689802e-16,9.552939903835613e-17,ACBI1,9.26,36000.0,360,180,360,0,9.102981779915218,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,7.348881102554543,92.65111889744546,1.4592643850540694,2.264907342797435,42.53395841323251,-7.78525694483372e-14,5.98913244120608e-15,2.3660275856901286e-16,1.830416213146308e-16,4.854918630226142e-13,2.1384886919849394e-14,7.646545377683323e-15,1.1868114476258558e-14,2.303504619169918e-14,2.2695384207243504e-16,1.7035925930076324e-16,ACBI1,9.26,36000.0,360,180,360,0,10.985411419875584,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,10.566633799720123,89.43336620027988,1.4702610323644707,2.4445706731218433,56.14361623618262,-1.1066327116516657e-13,5.7978856288591194e-15,3.239005880278717e-16,3.01828608078909e-16,4.686308388894665e-13,2.2242119430027674e-14,7.704167809589826e-15,1.280955032715846e-14,2.318904162401059e-14,3.227782979894975e-16,2.916825149997079e-16,ACBI1,9.26,36000.0,360,180,360,0,13.257113655901081,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,14.583247228161483,85.41675277183852,1.4544046485483009,2.6112144394669126,73.48253379386774,-1.5087682159500016e-13,5.440560201756566e-15,4.2252306661754257e-16,4.746632526500566e-16,4.4758378452443384e-13,2.2660595851091468e-14,7.621080358393096e-15,1.3682763662806623e-14,2.3336137123829358e-14,4.403290087293243e-16,4.791097175827091e-16,ACBI1,9.26,36000.0,360,180,360,0,15.998587196060573,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,19.31208613226117,80.68791386773883,1.413545162988258,2.7630191786417333,58.121353187569355,-1.972891736075299e-13,4.939658029403409e-15,5.246737522581049e-16,7.113073311194068e-16,4.2280466866695145e-13,2.2605241282142785e-14,7.406976654058472e-15,1.447822049608268e-14,2.3474649857000198e-14,5.761352965023184e-16,7.549500525716134e-16,ACBI1,9.26,36000.0,360,180,360,0,19.306977288832496,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,24.547893420321984,75.45210657967802,1.3515647634166543,2.9002487496719276,46.05029342416553,-2.476115417658109e-13,4.335219784014768e-15,6.201939884371462e-16,1.0158458509792352e-15,3.9536903847751277e-13,2.2086669631771534e-14,7.082199360303268e-15,1.51973034482809e-14,2.3603950009653168e-14,7.235406608834966e-16,1.1420242132258877e-15,ACBI1,9.26,36000.0,360,180,360,0,23.29951810515372,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,29.981160921937757,70.01883907806224,1.2737802871248973,3.0253533251818894,97.0317918605901,-2.987555616444446e-13,3.682178659491745e-15,6.991517432495177e-16,1.3851660844369264e-15,3.6689871676904617e-13,2.116083880442556e-14,6.674608704534462e-15,1.58528514239531e-14,2.3724422394366818e-14,8.73515805465387e-16,1.6609995098219204e-15,ACBI1,9.26,36000.0,360,180,360,0,28.11768697974228,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,35.23905058095126,64.76094941904874,1.1861377577506178,3.1427666002330996,124.00178965298248,-3.4736150889297924e-13,3.0457910865017197e-15,7.555471741723484e-16,1.812177606066763e-15,3.3934737495581537e-13,1.991909623014526e-14,6.2153618506132366e-15,1.6468096985221442e-14,2.3837237259666928e-14,1.016185476103881e-15,2.3280891671569095e-15,ACBI1,9.26,36000.0,360,180,360,0,33.93221771895326,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,39.942075823778545,60.057924176221455,1.0943367769780241,3.258304925453101,10.114707951871726,-3.903891351662195e-13,2.494101724942861e-15,7.907839222491622e-16,2.2963893689130494e-15,3.147035226834004e-13,1.847043501769985e-14,5.734324711364846e-15,1.707351780937425e-14,2.394396043767689e-14,1.1425521747163313e-15,3.153831975781266e-15,ACBI1,9.26,36000.0,360,180,360,0,40.94915062380423,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,43.759997051866485,56.240002948133515,1.0030219924215618,3.3780299573855572,96.12578870980911,-4.2553455681694796e-13,2.086015562468363e-15,8.146439411586208e-16,2.8602353059556144e-15,2.946976154482196e-13,1.6920365942146733e-14,5.255835240288983e-15,1.770087697670032e-14,2.404605679841926e-14,1.2457355424225747e-15,4.142841970404497e-15,ACBI1,9.26,36000.0,360,180,360,0,49.417133613238335,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,46.452669171765,53.547330828235,0.9151994527692262,3.5065560572265335,96.73682539639202,-4.5131751661081624e-13,1.8552734743831495e-15,8.416549545465774e-16,3.5611850448244594e-15,2.8058801353995135e-13,1.5352574718677297e-14,4.7956451325107445e-15,1.8374353739867036e-14,2.4144385037419464e-14,1.3212742090467242e-15,5.293280835914225e-15,ACBI1,9.26,36000.0,360,180,360,0,59.63623316594643,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,47.89017516517491,52.10982483482509,0.8320619934015357,3.6451976333660334,47.36286161797787,-4.668909093932209e-13,1.7953570719624656e-15,8.83106629597311e-16,4.483154892669318e-15,2.730554821344835e-13,1.3819496429621335e-14,4.360004845424047e-15,1.9100835598838014e-14,2.4238843804999128e-14,1.3666260032771473e-15,6.5945466811023555e-15,ACBI1,9.26,36000.0,360,180,360,0,71.96856730011514,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,48.0551702957196,51.9448297042804,0.7533542577207906,3.7908910968049705,92.90514215320984,-4.718240210017697e-13,1.8557357235723996e-15,9.390842309417006e-16,5.698756164941917e-15,2.721909076504293e-13,1.2345016935764401e-14,3.947576310456942e-15,1.9864269347258045e-14,2.4328349438171568e-14,1.3805692506575755e-15,8.02341236919381e-15,ACBI1,9.26,36000.0,360,180,360,0,86.85113737513521,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,47.033093174183406,52.966906825816594,0.6781878596012871,3.9368618803174806,98.69940126888773,-4.66104461929127e-13,1.9583849037007887e-15,9.969236577414697e-16,7.22055916490881e-15,2.7754659176727894e-13,1.0936755387343949e-14,3.553704384310745e-15,2.0629156252863598e-14,2.4411217306219347e-14,1.363193896534443e-15,9.541687891399e-15,ACBI1,9.26,36000.0,360,180,360,0,104.81131341546853,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,44.993140593096406,55.006859406903594,0.6059177751647281,4.075023400972968,100.65819172126471,-4.5034771954366797e-13,2.029581556778896e-15,1.0382292264005283e-15,8.979752865243363e-15,2.8823594329217484e-13,9.59993182509926e-15,3.175009141863175e-15,2.1353122621098348e-14,2.4485791698785308e-14,1.3164559033734744e-15,1.1099086822753702e-14,ACBI1,9.26,36000.0,360,180,360,0,126.48552168552958,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,42.16075955448426,57.83924044551574,0.536616201322749,4.198760028576779,95.06120446703711,-4.259529583082365e-13,2.026789222672799e-15,1.048934190920276e-15,1.0851688647990238e-14,3.0307761993450244e-13,8.344765795296544e-15,2.811868894931205e-15,2.2001502549742324e-14,2.4551003979632494e-14,1.244569989763295e-15,1.2641481112808337e-14,ACBI1,9.26,36000.0,360,180,360,0,152.6417967175232,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,38.78477204340732,61.21522795659268,0.4709888175486496,4.3045279209395915,152.45405799866882,-3.949850326995355e-13,1.9442291495112594e-15,1.0248233658521308e-15,1.2705892343521849e-14,3.207677944925456e-13,7.185469897362165e-15,2.467981403954924e-15,2.255572630572346e-14,2.4606610958430908e-14,1.1536340368063367e-15,1.4120476773099471e-14,ACBI1,9.26,36000.0,360,180,360,0,184.20699693267144,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,35.10586551792986,64.89413448207014,0.4099720081710778,4.391827308574422,85.67152550080176,-3.5981798125779084e-13,1.800236641997507e-15,9.704600778255463e-16,1.4443942974138656e-14,3.4004526468604756e-13,6.1350674909133725e-15,2.1482533228164476e-15,2.301317509692997e-14,2.4653101912201155e-14,1.0505929299699614e-15,1.5499825129097078e-14,ACBI1,9.26,36000.0,360,180,360,0,222.29964825261933,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,31.333135898396222,68.66686410160378,0.354349787581735,4.462210797907589,86.55934943601179,-3.227383406100132e-13,1.6207584935646205e-15,8.948459165161077e-16,1.601048915899809e-14,3.598143678924038e-13,5.201100159681035e-15,1.8567928869282914e-15,2.3381984581035768e-14,2.469143368284477e-14,9.42102510613258e-16,1.675719594040331e-14,ACBI1,9.26,36000.0,360,180,360,0,268.26957952797244,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,27.63162649435796,72.36837350564204,0.3045597695136434,4.518176313784159,122.51401199448023,-2.856673911872225e-13,1.4286839242367229e-15,8.074918246011532e-16,1.738571721226043e-14,3.792102771695643e-13,4.3842855311895306e-15,1.5958931922514913e-15,2.3675243884228993e-14,2.4722759326942155e-14,8.337398985285165e-16,1.788258179547678e-14,ACBI1,9.26,36000.0,360,180,360,0,323.74575428176433,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,24.11975491483767,75.88024508516233,0.2606748406132098,4.562383895642248,162.2306504495817,-2.5004305207337446e-13,1.2400663551697955e-15,7.16286520151703e-16,1.8572425497224736e-14,3.9761248424625056e-13,3.679508836354866e-15,1.3659361648132192e-15,2.3906891613165376e-14,2.4748233691211826e-14,7.296716768020818e-16,1.8875293617753917e-14,ACBI1,9.26,36000.0,360,180,360,0,390.6939937054613,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,20.873438300624642,79.12656169937536,0.22247845325714288,4.59724604182339,125.41945099058651,-2.1682406192434566e-13,1.0643982169141063e-15,6.268735598817663e-16,1.9585147109730115e-14,4.146231833047269e-13,3.0777660664393373e-15,1.1657870950674288e-15,2.4089569259154562e-14,2.4768906123340778e-14,6.3267150998298e-16,1.974090556687625e-14,ACBI1,9.26,36000.0,360,180,360,0,471.486636345739,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,17.933595571733562,82.06640442826644,0.18956435736643185,4.624779469420305,96.33542685145333,-1.8656054373618683e-13,9.062937596335687e-16,5.428306646641828e-16,2.0443126269620154e-14,4.3002795920411614e-13,2.5680660648749575e-15,9.93317232600103e-16,2.4233844419762395e-14,2.4785677840332123e-14,5.443270772660419e-16,2.0488743409078014e-14,ACBI1,9.26,36000.0,360,180,360,0,568.9866029018293,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,15.314543298708301,84.6854567012917,0.16142483102912225,4.646597081245721,55.350063839402395,-1.59487344022286e-13,7.672101138883823e-16,4.661282201721009e-16,2.116644114522927e-14,4.437517931147685e-13,2.138872287820111e-15,8.458661145926007e-16,2.4348168705727575e-14,2.4799297402880692e-14,4.653115686411368e-16,2.1130036040617615e-14,ACBI1,9.26,36000.0,360,180,360,0,686.6488450042998,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,13.011802356295505,86.9881976437045,0.13751597349164338,4.663958747144918,66.47992449441911,-1.3561474082915963e-13,6.467592357756171e-16,3.9760220095431934e-16,2.1774114950126487e-14,4.558181556530115e-13,1.779031360533725e-15,7.205837010962114e-16,2.4439143835039375e-14,2.4810374592188882e-14,3.956470146218289e-16,2.167664913862598e-14,ACBI1,9.26,36000.0,360,180,360,0,828.6427728546843,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,11.008625660060261,88.99137433993974,0.11730073168943242,4.67783752672108,100.8561220037266,-1.1480508412208577e-13,5.435839308819277e-16,3.373441052291729e-16,2.2283328271854356e-14,4.663148015412842e-13,1.4782873143954441e-15,6.146558340526259e-16,2.4511868640018462e-14,2.4819400871215784e-14,3.3492667768877053e-16,2.2140268384008006e-14,ACBI1,9.26,36000.0,360,180,360,0,1000.0,2.49e-11,1.0,5.24e-14
1.0,0.001,0.0,5.676310337321411e-07,99.99999943236897,0.03933732230789077,0.03954127392132766,1.4940478498814969e-05,-6.46822137119889e-20,1.7694485177040423e-15,2.3565484074918146e-22,1.71129979013177e-24,5.239999970256133e-12,4.1216391464182195e-15,2.061275688933476e-15,2.0719627534775692e-15,2.1545109392213647e-14,1.8793495455761057e-22,1.316065195539114e-24,ACBI1,9.26,36000.0,360,180,360,0,0.1,2.49e-11,10.0,5.24e-13
1.0,0.001,0.0,1.1712493375171107e-06,99.99999882875066,0.046621448180320844,0.04691244722318064,1.1824510337543614e-05,-1.3331741088578942e-19,2.1029998880518035e-15,4.8490946606019e-22,4.243839095511183e-24,5.239999938626534e-12,4.889865950998031e-15,2.442963884648812e-15,2.458212234494665e-15,2.1604024557464786e-14,3.873743288752588e-22,3.2705376991169362e-24,ACBI1,9.26,36000.0,360,180,360,0,0.12067926406393285,2.49e-11,10.0,5.24e-13
1.0,0.001,0.0,2.4046799893540083e-06,99.99999759532001,0.05506929703418472,0.055482938496645484,0.00010712306371951641,-2.7335310504197904e-19,2.492142400658544e-15,9.922687587461717e-22,1.0463425079634357e-23,5.239999873994768e-12,5.783036847219834e-15,2.885631164591279e-15,2.907305977224223e-15,2.1672402810789686e-14,7.943156284437132e-22,8.084102300387296e-24,ACBI1,9.26,36000.0,360,180,360,0,0.14563484775012436,2.49e-11,10.0,5.24e-13
1.0,0.001,0.0,4.908558551619535e-06,99.99999509144145,0.06479495609131766,0.06538037880193191,6.21226005415032e-05,-5.571173538054492e-19,2.9432059998958213e-15,2.0174521003847063e-21,2.5625962762758224e-23,5.2399997427915315e-12,6.814426871473378e-15,3.3952556991850454e-15,3.425931849221232e-15,2.1751205091514624e-14,1.6189949200829134e-21,1.9859070083321498e-23,ACBI1,9.26,36000.0,360,180,360,0,0.1757510624854792,2.49e-11,10.0,5.24e-13
1.0,0.001,0.0,9.953454835454068e-06,99.99999004654516,0.07589644048855451,0.07672086248579979,5.643667033705668e-05,-1.1276501209463686e-18,3.4620801183311518e-15,4.0716292373188074e-21,6.228053399574918e-23,5.239999478438966e-12,7.996098641949417e-15,3.976973481600256e-15,4.020173194255909e-15,2.1841284043548868e-14,3.2772395412123374e-21,4.844106824717734e-23,ACBI1,9.26,36000.0,360,180,360,0,0.21209508879201905,2.49e-11,10.0,5.24e-13
1.0,0.001,0.0,2.003205638345662e-05,99.99997996794362,0.0884440530906476,0.08959847854199002,0.0004137464168052496,-2.2646482490887896e-18,4.053682568691163e-15,8.148553068754824e-21,1.5005007351367988e-22,5.2399989503202454e-12,9.337808233076799e-15,4.634468381949933e-15,4.694960275600277e-15,2.1943299960046115e-14,6.5822672429132904e-21,1.1721539505068177e-22,ACBI1,9.26,36000.0,360,180,360,0,0.2559547922699536,2.49e-11,10.0,5.24e-13
1.0,0.001,0.0,3.99759411635614e-05,99.99996002405884,0.1024668395501775,0.10407306515691536,0.0002058487216460847,-4.5081777063995284e-18,4.721297956380773e-15,1.6153822406709645e-20,3.579800926398693e-22,5.239997905260683e-12,1.0845724767213428e-14,5.369262392429301e-15,5.453428614222364e-15,2.205762466717504e-14,1.3104587968612088e-20,2.8108884529463757e-22,ACBI1,9.26,36000.0,360,180,360,0,0.3088843596477481,2.49e-11,10.0,5.24e-13
1.0,0.001,0.0,7.902651219637846e-05,99.9999209734878,0.11793811716716816,0.12015709999868758,0.0017252575475690257,-8.886730700034149e-18,5.465813473629933e-15,3.1686834381441487e-20,8.447757901649988e-22,5.239995859010761e-12,1.252105798219147e-14,6.179957339559611e-15,6.2962320399312285e-15,2.2184241487661013e-14,2.583563788810307e-20,6.673544245645725e-22,ACBI1,9.26,36000.0,360,180,360,0,0.372759372031494,2.49e-11,10.0,5.24e-13
1.0,0.001,0.0,0.00015460635503927733,99.99984539364496,0.13476167394932398,0.1378032258316327,0.006237697929722952,-1.7329811796347942e-17,6.284913326751531e-15,6.143601057902809e-20,1.9697678411349634e-21,5.239991898626995e-12,1.435874839165348e-14,7.0615117149445765e-15,7.220889033577553e-15,2.2322653853891665e-14,5.0388747527487096e-20,1.5670971429547155e-21,ACBI1,9.26,36000.0,360,180,360,0,0.44984326689694454,2.49e-11,10.0,5.24e-13
1.0,0.001,0.0,0.000299055832869044,99.99970094416713,0.15276077238683827,0.1568944268020461,0.0006301575557143835,-3.339967264537289e-17,7.172329797147113e-15,1.1761466787300558e-19,4.533545007551518e-21,5.239984329474357e-12,1.6346426984141707e-14,8.004664473070326e-15,8.221267964427214e-15,2.247181864997951e-14,9.712979231116285e-20,3.636248176738853e-21,ACBI1,9.26,36000.0,360,180,360,0,0.5428675439323859,2.49e-11,10.0,5.24e-13
1.0,0.001,0.0,0.0005714226029454039,99.99942857739705,0.17167234016190008,0.17723911355462235,0.0011324691069902748,-6.356227282301511e-17,8.117279094435598e-15,2.221189508607446e-19,1.0289924621970192e-20,5.239970057455605e-12,1.8463874404510363e-14,8.995630624483564e-15,9.28732955026221e-15,2.2630121363705243e-14,1.8487924234388138e-19,8.330129302182467e-21,ACBI1,9.26,36000.0,360,180,360,0,0.6551285568595507,2.49e-11,10.0,5.24e-13
1.0,0.001,0.0,0.0010776518227686438,99.99892234817723,0.19114847313894684,0.19857313597120815,0.0426227222747988,-1.1934713268363006e-16,9.104220167414615e-15,4.1346318703938257e-19,2.3014237002489073e-20,5.239943531044487e-12,2.068318108331705e-14,1.0016179992480812e-14,1.0405232324891305e-14,2.279540714554279e-14,3.472056340056748e-19,1.8825700890999233e-20,ACBI1,9.26,36000.0,360,180,360,0,0.7906043210907697,2.49e-11,10.0,5.24e-13
1.0,0.001,0.0,0.0020043716741753315,99.99799562832582,0.21076649725041147,0.22056989917561515,0.07871852972721749,-2.2093408656546333e-16,1.0113051836955679e-14,7.5807681807765845e-19,5.068888632743621e-20,5.239894970924273e-12,2.296971677705043e-14,1.104416445592156e-14,1.1557862716802232e-14,2.2965074300746637e-14,6.42880539214966e-19,4.1942276563237025e-20,ACBI1,9.26,36000.0,360,180,360,0,0.9540954763499939,2.49e-11,10.0,5.24e-13
1.0,0.001,0.0,0.0036740214598154353,99.99632597854018,0.23004741891613933,0.24285837902363652,0.0934416104501179,-4.0296342715103724e-16,1.1119803228009679e-14,1.36825509519217e-18,1.098859449083768e-19,5.239807481275505e-12,2.528386712825546e-14,1.20544847512057e-14,1.2725779060838552e-14,2.3136225545718794e-14,1.1728202766492507e-18,9.206364989248106e-20,ACBI1,9.26,36000.0,360,180,360,0,1.151395399326447,2.49e-11,10.0,5.24e-13
1.0,0.001,0.0,0.006632300152375592,99.99336769984762,0.24848096442725917,0.26504721934111636,0.12214024480110552,-7.236909939608199e-16,1.2097783694368036e-14,2.429924660006014e-18,2.3437550195673683e-19,5.239652467472015e-12,2.7583317413332128e-14,1.3020402535988378e-14,1.3888474293474495e-14,2.3305860222246617e-14,2.1067895743407464e-18,1.989817507341262e-19,ACBI1,9.26,36000.0,360,180,360,0,1.3894954943731375,2.49e-11,10.0,5.24e-13
1.0,0.001,0.0,0.011782413673472547,99.98821758632653,0.26555405851684266,0.2867517138911924,0.2478907917133122,-1.2789591047871842e-15,1.30190651103067e-14,4.244287574610329e-18,4.9166848264796845e-19,5.239382601523509e-12,2.982550892128888e-14,1.3915032666282552e-14,1.502578980789848e-14,2.347108124468292e-14,3.724163756751771e-18,4.232327475052002e-19,ACBI1,9.26,36000.0,360,180,360,0,1.6768329368110073,2.49e-11,10.0,5.24e-13
