t,initial_BPD_ec_conc,initial_BPD_ic_conc,percent_degradation,relative_target,relative_naked_ternary,relative_all_ternary,Dmax,degradation_rate,naked_ternary_rate,poly_ub_target_rate,poly_ub_ternary_rate,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,total_poly_ub_target,total_poly_ub_ternary,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha,PS_cell
6.0,0.001,0.0,19.928005381201757,80.07199461879824,0.05414935443357123,28.05971104221716,71.73560581032899,-3.179158013389607e-14,3.5126831572800127e-17,1.8571522413953366e-17,2.3904469218024053e-14,4.1957725180250283e-13,4.683016844250759e-16,2.8374261723191324e-16,1.4703288586121791e-13,1.4725313448931884e-13,1.1731626376012733e-16,1.4589982968723918e-13,ACBI1,0.1,36000.0,360,180,360,0,323.74575428176433,2.49e-11
6.0,0.001,0.0,16.541263939114373,83.45873606088563,0.04852066864815639,28.100199362845977,62.87102229413322,-2.641262507721106e-14,3.0498546365819836e-17,1.5486089227300976e-17,2.4040347562284173e-14,4.373237769590407e-13,3.8881351573902803e-16,2.542483037163395e-16,1.4724504466131294e-13,1.474337832660835e-13,9.744513161474177e-17,1.4622961217991112e-13,ACBI1,0.1,36000.0,360,180,360,0,390.6939937054613,2.49e-11
6.0,0.001,0.0,13.725737897572458,86.27426210242754,0.04382962461939648,28.13180269177194,62.91887383760234,-2.193184545823068e-14,2.6564556520468012e-17,1.2892584822453074e-17,2.414277669638912e-14,4.5207713341672034e-13,3.22670410336865e-16,2.2966723300563755e-16,1.4741064610488497e-13,1.4757530245845126e-13,8.090036699044072e-17,1.4649326114168058e-13,ACBI1,0.1,36000.0,360,180,360,0,471.486636345739,2.49e-11
6.0,0.001,0.0,11.386563337730209,88.61343666226979,0.03992574297848358,28.15678678923469,206.57602787419842,-1.820369385225345e-14,2.3248373680701952e-17,1.0721539880191773e-17,2.4221666937518133e-14,4.643344081102937e-13,2.676908238153674e-16,2.0921089320725395e-16,1.4754156277558977e-13,1.476874706381617e-13,6.713959178117802e-17,1.4670578875738764e-13,ACBI1,0.1,36000.0,360,180,360,0,568.9866029018293,2.49e-11
6.0,0.001,0.0,9.444109770542468,90.55589022945753,0.03668022907610145,28.17672901983655,33.29660172642571,-1.5104448456300252e-14,2.0467055455956725e-17,8.908992839628448e-18,2.4283398634276592e-14,4.745128648023575e-13,2.2202453202824644e-16,1.922044003587716e-16,1.476460600639435e-13,1.4777717189006455e-13,5.570322771129034e-17,1.4687814642630886e-13,ACBI1,0.1,36000.0,360,180,360,0,686.6488450042998,2.49e-11
6.0,0.001,0.0,7.831727988284911,92.16827201171509,0.0339840206050385,28.192765265468513,9.449776198950744,-1.2529705314828178e-14,1.8141938002666883e-17,7.398508036781936e-18,2.4332284325203302e-14,4.82961745341387e-13,1.84114142496331e-16,1.7807626797040176e-16,1.47730089991055e-13,1.4784940489423743e-13,4.6204252168581904e-17,1.4701856088032133e-13,ACBI1,0.1,36000.0,360,180,360,0,828.6427728546843,2.49e-11
6.0,0.001,0.0,6.493752331329475,93.50624766867053,0.03174535706686265,28.20573546757827,30.417203480174205,-1.0391777683177382e-14,1.6202491901006567e-17,6.141379196128931e-18,2.437135321517575e-14,4.899727377838336e-13,1.5265480374834019e-16,1.6634567103036027e-16,1.4779805385011011e-13,1.4790788914326405e-13,3.831806640220567e-17,1.4713334785524054e-13,ACBI1,0.1,36000.0,360,180,360,0,1000.0,2.49e-11
6.0,0.001,0.0,0.008702544894191533,99.99129745510581,0.13584249234358112,0.1414566129458274,0.020322296756880576,-6.097535871361111e-18,-8.155550090962497e-21,-3.3749836878442526e-25,-1.9940480835530702e-26,5.239543986647544e-13,1.4813512702657143e-15,7.11814659880365e-16,7.412326518361355e-16,9.218657377598915e-15,2.9604637214392303e-20,1.7465845577138977e-21,ACBI1,1.0,36000.0,360,180,360,0,0.1,2.49e-11
6.0,0.001,0.0,0.0178577742708228,99.98214222572918,0.16248438755127723,0.17059271561845857,0.04121696646455231,-1.2530966770112868e-17,-2.0204897819153518e-20,-1.438085273519404e-24,-1.0255196081956229e-25,5.239064252628209e-13,1.786250593639005e-15,8.514181907686927e-16,8.939058298407228e-16,9.368939201463e-15,6.080122357893597e-20,4.328840545768011e-21,ACBI1,1.0,36000.0,360,180,360,0,0.12067926406393285,2.49e-11
6.0,0.001,0.0,0.0364046027121816,99.96359539728782,0.19399553746758286,0.20568603639865365,0.0894119408374805,-2.5590128123206838e-17,-4.949997581092349e-20,-6.0276817024733044e-24,-5.187737530014979e-25,5.238092398817881e-13,2.1532728066389456e-15,1.0165366163301342e-15,1.077794830728945e-15,9.549915867191887e-15,1.240726109518147e-19,1.0660164908382854e-20,ACBI1,1.0,36000.0,360,180,360,0,0.14563484775012436,2.49e-11
6.0,0.001,0.0,0.07363478201445162,99.92636521798555,0.23109716930211446,0.2479167202300814,0.17077216912229076,-5.1864141794079073e-17,-1.1990517172841958e-19,-2.483591791328913e-23,-2.5796548103722326e-24,5.236141537422443e-13,2.5945096301403803e-15,1.2109491671430797e-15,1.2990836140056266e-15,9.767638837775336e-15,2.5124657658364165e-19,2.605050182545673e-20,ACBI1,1.0,36000.0,360,180,360,0,0.1757510624854792,2.49e-11
6.0,0.001,0.0,0.14755400677950092,99.8524459932205,0.27452302228651404,0.29865782387288164,0.3338676698664722,-1.0415741762818776e-16,-2.8684881313394453e-19,-1.0039658922642923e-22,-1.2584785781766507e-23,5.232268170044754e-13,3.123817973386139e-15,1.4385006367813336e-15,1.5649669970938997e-15,1.0029123795776654e-14,5.040992143973921e-19,6.307524800692063e-20,ACBI1,1.0,36000.0,360,180,360,0,0.21209508879201905,2.49e-11
6.0,0.001,0.0,0.2923959363809132,99.70760406361909,0.32494378770321547,0.35945784522869223,0.6446866793403561,-2.0686471018214339e-16,-6.763942545095841e-19,-3.96978136293548e-22,-6.005294705125699e-23,5.22467845293364e-13,3.756411206050908e-15,1.7027054475648491e-15,1.8835591089983474e-15,1.0342239129491493e-14,1.0002227245748418e-18,1.5103082541084437e-19,ACBI1,1.0,36000.0,360,180,360,0,0.2559547922699536,2.49e-11
