,t,degradation,Ternary,all_Ternary,alpha,Kd_T_binary
0,24,99.99999999999419,0.6120702186720842,0.6120702186720842,5.943488907263226,85.39999999999999
0,24,100.00000000000071,0.7238658557914543,0.7238658557914543,6.99847015269639,85.39999999999999
0,24,99.99999999999369,0.8445994640170602,0.8445994640170602,8.240712692897953,85.39999999999999
0,24,100.00000000000344,0.9992201466606796,0.9992201466606796,9.703455784651036,85.39999999999999
0,24,99.99999999999845,1.1758065771233053,1.1758065771233053,11.42583871972924,85.39999999999999
0,24,99.99999999999503,1.3785290228267548,1.3785290228267548,13.453948092984373,85.39999999999999
0,24,99.99999999998981,1.6212736662341243,1.6212736662341243,15.842050962627892,85.39999999999999
0,24,99.99999999998856,1.902079533245371,1.902079533245371,18.654046898944813,85.39999999999999
0,24,100.00000000000564,2.2329058157196036,2.2329058157196036,21.96517777457714,85.39999999999999
0,24,100.0000000000054,2.6176558527994143,2.6176558527994143,25.864041046024628,85.39999999999999
0,24,100.0000000000028,3.0771848208840917,3.0771848208840917,30.45496039666474,85.39999999999999
0,24,100.00000000000655,3.599751838557952,3.599751838557952,35.86077717368055,85.39999999999999
0,24,100.00000000000449,4.215779027943129,4.215779027943129,42.22613731066302,85.39999999999999
0,24,100.00000000000924,4.921417315517771,4.921417315517771,49.721361685591305,85.39999999999999
0,24,100.00000000000846,5.725135894695184,5.725135894695184,58.5470034751461,85.39999999999999
0,24,100.00000000000526,6.691896299849483,6.691896299849483,68.93921444858775,85.39999999999999
0,24,100.00000000000814,7.776729795117065,7.776729795117065,81.17606378959961,85.39999999999999
0,24,100.0000000000015,9.041983509363725,9.041983509363725,95.58497852172911,85.39999999999999
0,24,100.00000000000175,10.464230518010782,10.464230518010782,112.55150462432259,85.39999999999999
0,24,99.99999999999929,12.104136366725099,12.104136366725099,132.52962326417386,85.39999999999999
0,24,100.00000000000233,13.957970932778787,13.957970932778787,156.0538981790582,85.39999999999999
0,24,99.99999999999677,16.018956503087082,16.018956503087082,183.75377924629683,85.39999999999999
0,24,100.0000000000002,18.340314972157056,18.340314972157056,216.3704449635334,85.39999999999999
0,24,99.99999999999804,20.90742604484328,20.90742604484328,254.77663450375516,85.39999999999999
0,24,99.9999999999951,23.740448768653458,23.740448768653458,300.0,85.39999999999999
