,t,degradation,Ternary,all_Ternary,alpha,Kd_T_binary
0,6,0.9522457477630907,0.0905046958525353,0.2932371828542374,107.48218298835985,10.0
0,6,0.8019565018361313,0.07680176196238356,0.26541871732311967,131.9755357631202,10.0
0,6,0.695289412408047,0.06682652233586239,0.2445196189710621,162.05050507625916,10.0
0,6,0.6178998144233944,0.05943901714854312,0.22861005966336329,198.9790459544323,10.0
0,6,0.5606731288908077,0.05388475638938175,0.21636061075448668,244.32297023884112,10.0
0,6,0.517661931687564,0.049653882358861236,0.206837929510113,300.0,10.0
0,6,100.0000000000249,0.005894583746806012,0.005896555292287972,0.1,100.0
0,6,99.99999999999993,0.0072372088053963704,0.007240181030548123,0.12278829113232004,100.0
0,6,100.00000000000936,0.008885465417188758,0.008889946136349702,0.15076964439195387,100.0
0,6,100.00000000002385,0.010908834520771566,0.010915589170540611,0.18512746989515594,100.0
0,6,99.99999999996699,0.013392545774774323,0.013402728043524516,0.22731485670076226,100.0
0,6,100.00000000001124,0.016441123475277663,0.016456472113047023,0.27911602803274804,100.0
0,6,99.99999999997907,0.020182718812421976,0.02020585410197022,0.3427218010978187,100.0
0,6,99.99999999989666,0.024774396711091516,0.02480926697818679,0.4208222429059205,100.0
0,6,99.99999999966371,0.030408578345667188,0.030461132277179212,0.5167204407688807,100.0
0,6,99.99999999901632,0.037320878014659144,0.03740007667649484,0.6344721991515005,100.0
0,6,99.99999999728963,0.04579961514535557,0.04591895477993009,0.779057571047778,100.0
0,6,99.99999999245132,0.05619732780863825,0.05637713017694329,0.9565914784265267,100.0
0,6,99.99999997899802,0.06894466113830489,0.06921551637175814,1.1745823294773279,100.0
0,6,99.99999994165564,0.08456704850352734,0.08497498690179,1.4422495703074083,100.0
0,6,99.9999998380717,0.10370463836908381,0.10431889292578712,1.7709136012436957,100.0
0,6,99.99999955115581,0.12713593438699058,0.12806057992853984,2.1744745483969616,100.0
0,6,99.99999875782974,0.15580559293632926,0.15719697600118382,2.670000139083863,100.0
0,6,99.99999656891481,0.19085673441013778,0.19294953480997065,3.2784475440116445,100.0
0,6,99.99999054501771,0.23366793229606686,0.23681405759529214,4.0255497149614134,100.0
0,6,99.99997401981203,0.28589468929784073,0.2906211872359917,4.9429037036831005,100.0
0,6,99.99992886215243,0.34951460766146414,0.3566096514014169,6.069306990068637,100.0
0,6,99.99980604441423,0.42687448567777647,0.4375145960142362,7.452398336679726,100.0
0,6,99.9994739297205,0.5207360232574934,0.5366734971480197,9.15067256598248,100.0
0,6,99.99858212069388,0.6343143267831425,0.6581518923271175,11.235954470883911,100.0
0,6,99.99620767753683,0.7712991507906701,0.8068897276091962,13.796436487203861,100.0
0,6,99.98995053462998,0.9358407261654877,0.9888641259739842,16.940408599793518,100.0
0,6,99.973666019174,1.1324644930712602,1.2112490488250356,20.80083823051904,100.0
0,6,99.93191945551553,1.3658369875961525,1.4825074983845608,25.54099380445264,100.0
0,6,99.82684126350895,1.6401998381945604,1.8122259939351428,31.36134983069915,100.0
0,6,99.56822355270819,1.9580299583507834,2.210164423333239,38.50806553314422,100.0
0,6,98.94933058798911,2.3168948552189192,2.6831591986173633,47.2833956162617,100.0
0,6,97.52121249457511,2.7023443919180856,3.226703172793898,58.05847346654211,100.0
0,6,94.38594462653514,3.0733850849138764,3.805136475492538,71.28900742707849,100.0
0,6,87.98489044944459,3.339174720769412,4.314147032154896,87.53455398490236,100.0
0,6,76.29552016610042,3.3436254483479546,4.539659478297943,107.48218298835985,100.0
0,6,58.37666166629231,2.923601249900062,4.202694463018964,131.9755357631202,100.0
0,6,37.360400607108154,2.113649220882322,3.241745580515719,162.05050507625916,100.0
0,6,20.357987524105138,1.2847141982196733,2.1178872229323398,198.9790459544323,100.0
0,6,11.072998714007532,0.7689894314840217,1.3715897590039927,244.32297023884112,100.0
0,6,6.709945497220026,0.5057405461885287,0.981133268051972,300.0,100.0
