t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,degradation_rate,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha
6.0,0.0005,0.0,6.590140613156816,0.010311863666809733,0.03985103877088749,99.75268004157063,-1.2480504616317454e-14,2.6360562452627262e-14,5.3223899262490364e-17,4.1247454667238934e-17,1.5940415508354996e-16,4.897608195817895e-15,ACBI1,9.26,36000.0,360,180,360,500,184.20699693267144
6.0,0.0005,0.0,5.520493576977787,0.008801255498542257,0.035104580846860814,99.86650811615897,-1.1106781823132112e-14,2.208197430791115e-14,3.9447610064369864e-17,3.5205021994169026e-17,1.4041832338744325e-16,4.895666493943183e-15,ACBI1,9.26,36000.0,360,180,360,500,222.29964825261933
6.0,0.0005,0.0,4.701895319722414,0.007615091597471423,0.03120804941857765,99.77664669896281,-9.954821496972077e-15,1.8807581278889657e-14,2.942834197476047e-17,3.046036638988569e-17,1.248321976743106e-16,4.893793426609677e-15,ACBI1,9.26,36000.0,360,180,360,500,268.26957952797244
6.0,0.0005,0.0,4.074030094414343,0.006685983634848428,0.028041571402709457,99.87622175118722,-9.001890770303235e-15,1.629612037765737e-14,2.2140860939103218e-17,2.674393453939371e-17,1.1216628561083784e-16,4.892066191275636e-15,ACBI1,9.26,36000.0,360,180,360,500,323.74575428176433
6.0,0.0005,0.0,3.5902377711833675,0.005957632023729997,0.0254824516420183,99.88016890442277,-8.220226405895355e-15,1.436095108473347e-14,1.6816736399350222e-17,2.3830528094919992e-17,1.019298065680732e-16,4.890521795111665e-15,ACBI1,9.26,36000.0,360,180,360,500,390.6939937054613
6.0,0.0005,0.0,3.215212045549287,0.005384979034762789,0.023418871774346837,99.82712889387078,-7.582087608923428e-15,1.2860848182197148e-14,1.2898123541663916e-17,2.1539916139051155e-17,9.367548709738735e-17,4.8891702788016695e-15,ACBI1,9.26,36000.0,360,180,360,500,471.486636345739
6.0,0.0005,0.0,2.9225498903251954,0.004932854825953345,0.021755086798171203,99.8715211052099,-7.0622727751844205e-15,1.1690199561300782e-14,9.98724902831148e-18,1.9731419303813382e-17,8.702034719268482e-17,4.888005377571145e-15,ACBI1,9.26,36000.0,360,180,360,500,568.9866029018293
6.0,0.0005,0.0,2.692596120457799,0.0045741785526343046,0.020412011874360102,99.85466132194391,-6.639066689550917e-15,1.0770384481831195e-14,7.802844154060245e-18,1.8296714210537218e-17,8.16480474974404e-17,4.887012102227913e-15,ACBI1,9.26,36000.0,360,180,360,500,686.6488450042998
6.0,0.0005,0.0,2.5107124274304824,0.004288224049959015,0.019325674223450735,99.8590517427963,-6.29433145516345e-15,1.004284970972193e-14,6.146364276047121e-18,1.7152896199836062e-17,7.730269689380294e-17,4.886171672646665e-15,ACBI1,9.26,36000.0,360,180,360,500,828.6427728546843
6.0,0.0005,0.0,2.3659549213002475,0.004059144952991154,0.018444920531113507,99.88632608091895,-6.0131932873705235e-15,9.46381968520099e-15,4.877248497674474e-18,1.6236579811964615e-17,7.377968212445402e-17,4.8854644934120335e-15,ACBI1,9.26,36000.0,360,180,360,500,1000.0
6.0,0.0005,0.0,55.33337876393952,0.0004254741392616911,0.00042734983126487957,99.0000000009012,-2.1733351540320175e-14,2.213335150557581e-13,3.418763536324195e-18,1.7018965570467646e-18,1.7093993250595184e-18,4.872528526662687e-15,ACBI1,9.26,36000.0,360,180,360,1000,0.1
6.0,0.0005,0.0,55.33337870987102,0.000512993637785062,0.0005157228315978964,99.00000000059264,-2.173335155746271e-14,2.2133351483948405e-13,4.125739522507821e-18,2.0519745511402483e-18,2.0628913263915853e-18,4.8725399632056744e-15,ACBI1,9.26,36000.0,360,180,360,1000,0.12067926406393285
6.0,0.0005,0.0,55.333378595578544,0.0006184004794222436,0.0006223708088586496,99.00000000689757,-2.1733351593700083e-14,2.213335143823142e-13,4.978912858774771e-18,2.4736019176889746e-18,2.4894832354345984e-18,4.872553764802068e-15,ACBI1,9.26,36000.0,360,180,360,1000,0.14563484775012436
6.0,0.0005,0.0,55.333378354154426,0.0007452983390905849,0.0007510729343691134,99.00000002308012,-2.1733351670249012e-14,2.2133351341661773e-13,6.008515523492409e-18,2.9811933563623394e-18,3.0042917374764538e-18,4.872570420548636e-15,ACBI1,9.26,36000.0,360,180,360,1000,0.1757510624854792
6.0,0.0005,0.0,55.33337784462298,0.0008979933758166749,0.0009063899014507032,99.00000006554205,-2.1733351831813225e-14,2.2133351137849194e-13,7.251030412419577e-18,3.5919735032667e-18,3.625559605802813e-18,4.87259052068617e-15,ACBI1,9.26,36000.0,360,180,360,1000,0.21209508879201905
6.0,0.0005,0.0,55.333376770364296,0.001081620566016753,0.0010938255441942835,99.0000000403994,-2.173335217246141e-14,2.213335070814572e-13,8.750482961375636e-18,4.326482264067012e-18,4.3753021767771344e-18,4.872614777509044e-15,ACBI1,9.26,36000.0,360,180,360,1000,0.2559547922699536
6.0,0.0005,0.0,55.33337450833956,0.0013022879357856107,0.0013200218772504329,99.00000014131422,-2.173335288979624e-14,2.2133349803335826e-13,1.0559998695329323e-17,5.209151743142443e-18,5.280087509001731e-18,4.8726440505870264e-15,ACBI1,9.26,36000.0,360,180,360,1000,0.3088843596477481
6.0,0.0005,0.0,55.33336975261107,0.0015672389405299806,0.0015929944627307104,99.00000025323185,-2.1733354398049344e-14,2.2133347901044428e-13,1.2743680389886036e-17,6.2689557621199225e-18,6.3719778509228415e-18,4.872679377178542e-15,ACBI1,9.26,36000.0,360,180,360,1000,0.372759372031494
6.0,0.0005,0.0,55.33335977279612,0.001885031927893388,0.0019224164286832663,99.00000119845001,-2.1733357563378282e-14,2.213334390911845e-13,1.537886820493214e-17,7.540127711573552e-18,7.689665714733065e-18,4.872722008880175e-15,ACBI1,9.26,36000.0,360,180,360,1000,0.44984326689694454
6.0,0.0005,0.0,55.333338878137624,0.0022657335564225736,0.0023199611596962603,99.00000131128911,-2.173336419132422e-14,2.2133335551255053e-13,1.8558856290723304e-17,9.062934225690295e-18,9.279844638785041e-18,4.872773455743846e-15,ACBI1,9.26,36000.0,360,180,360,1000,0.5428675439323859
6.0,0.0005,0.0,55.33329525295587,0.0027211199412930914,0.0027997156878410354,99.00000187970221,-2.173337803138507e-14,2.213331810118235e-13,2.2396148462424256e-17,1.0884479765172365e-17,1.1198862751364141e-17,4.872835539291498e-15,ACBI1,9.26,36000.0,360,180,360,1000,0.6551285568595507
6.0,0.0005,0.0,55.333204478967346,0.0032648747980500836,0.0033786791377663473,99.00000588330188,-2.1733406833917423e-14,2.2133281791586937e-13,2.7026340140038056e-17,1.3059499192200334e-17,1.351471655106539e-17,4.872910456039597e-15,ACBI1,9.26,36000.0,360,180,360,1000,0.7906043210907697
6.0,0.0005,0.0,55.333016382089326,0.003912767506320027,0.0040773631478986045,99.00002065806723,-2.1733466528190244e-14,2.213320655283573e-13,3.2612706518318755e-17,1.5651070025280108e-17,1.6309452591594418e-17,4.873000853273638e-15,ACBI1,9.26,36000.0,360,180,360,1000,0.9540954763499939
6.0,0.0005,0.0,55.33262858880803,0.00468278525221191,0.004920513712694014,99.00003964507488,-2.173358962541926e-14,2.2133051435523212e-13,3.9351542956749787e-17,1.8731141008847642e-17,1.9682054850776057e-17,4.873109918801981e-15,ACBI1,9.26,36000.0,360,180,360,1000,1.151395399326447
6.0,0.0005,0.0,55.3318340134761,0.005595181469652531,0.00593797556632451,99.00008407173426,-2.173384191313552e-14,2.2132733605390442e-13,4.747821370026857e-17,2.2380725878610123e-17,2.375190226529804e-17,4.873241486149863e-15,ACBI1,9.26,36000.0,360,180,360,1000,1.3894954943731375
6.0,0.0005,0.0,55.3302181534836,0.006672386522835794,0.007165719064894821,99.00013122076918,-2.1734355120580202e-14,2.2132087261393442e-13,5.727366435063191e-17,2.668954609134318e-17,2.8662876259579286e-17,4.873400155980737e-15,ACBI1,9.26,36000.0,360,180,360,1000,1.6768329368110073
6.0,0.0005,0.0,55.32696197193844,0.007938703910479017,0.008647040908455368,99.00025578294145,-2.1735389633247812e-14,2.2130784788775378e-13,6.907074314453792e-17,3.175481564191607e-17,3.4588163633821474e-17,4.873591433391473e-15,ACBI1,9.26,36000.0,360,180,360,1000,2.0235896477251565
6.0,0.0005,0.0,55.32047232053279,0.009419682382295328,0.010433923870266492,99.00094884110405,-2.1737452075161814e-14,2.2128188928213117e-13,8.325888809829017e-17,3.767872952918131e-17,4.173569548106597e-17,4.87382187944182e-15,ACBI1,9.26,36000.0,360,180,360,1000,2.442053094548651
6.0,0.0005,0.0,55.30770885190355,0.011141004189838268,0.012588476108026273,99.00081810830109,-2.1741509257815657e-14,2.212308354076142e-13,1.0028430893424418e-16,4.456401675935307e-17,5.03539044321051e-17,4.874099275301237e-15,ACBI1,9.26,36000.0,360,180,360,1000,2.9470517025518097
6.0,0.0005,0.0,55.28300183585788,0.013126650806907694,0.015184227575107347,99.00209374454755,-2.174936282042112e-14,2.2113200734343155e-13,1.206403667451614e-16,5.2506603227630776e-17,6.073691030042938e-17,4.874432802792015e-15,ACBI1,9.26,36000.0,360,180,360,1000,3.5564803062231287
6.0,0.0005,0.0,55.23606874921665,0.015395985795105602,0.01830676996888642,99.00441666929457,-2.1764272951722537e-14,2.209442749968666e-13,1.4483906812882994e-16,6.158394318042241e-17,7.322707987554568e-17,4.87483326479282e-15,ACBI1,9.26,36000.0,360,180,360,1000,4.291934260128776
6.0,0.0005,0.0,55.148877230733305,0.01795922504453043,0.02205268433879182,99.0031775388573,-2.179192703468098e-14,2.2059550892293325e-13,1.733493976049827e-16,7.183690017812171e-17,8.821073735516728e-17,4.875313418702382e-15,ACBI1,9.26,36000.0,360,180,360,1000,5.17947467923121
6.0,0.0005,0.0,54.991059861234916,0.02081058528074745,0.026524796421908015,99.01160718855006,-2.184179575793249e-14,2.1996423944493967e-13,2.0648266461620866e-16,8.32423411229898e-17,1.0609918568763205e-16,4.875888595420685e-15,ACBI1,9.26,36000.0,360,180,360,1000,6.25055192527397
6.0,0.0005,0.0,54.7139293950463,0.02391836176630777,0.03182052494503397,99.03668175934352,-2.1928719421867238e-14,2.1885571758018523e-13,2.442027643970886e-16,9.567344706523108e-17,1.272820997801359e-16,4.876577927914811e-15,ACBI1,9.26,36000.0,360,180,360,1000,7.543120063354615
6.0,0.0005,0.0,54.24399652207445,0.027211637611068068,0.038008801415355696,99.0459088804332,-2.2074096012993185e-14,2.1697598608829777e-13,2.8584838601767814e-16,1.0884655044427228e-16,1.520352056614228e-16,4.877406644249871e-15,ACBI1,9.26,36000.0,360,180,360,1000,9.102981779915218
6.0,0.0005,0.0,53.4784103432235,0.030564849526416794,0.045090917414868516,99.0403043690277,-2.2305212199944526e-14,2.13913641372894e-13,3.297879688774964e-16,1.2225939810566719e-16,1.8036366965947406e-16,4.8784097288255766e-15,ACBI1,9.26,36000.0,360,180,360,1000,10.985411419875584
6.0,0.0005,0.0,52.28668612692404,0.03378456677260851,0.05294406773233348,99.09309999356789,-2.265025624408268e-14,2.0914674450769616e-13,3.730990618578771e-16,1.3513826709043402e-16,2.1177627092933393e-16,4.8796362748626085e-15,ACBI1,9.26,36000.0,360,180,360,1000,13.257113655901081
6.0,0.0005,0.0,50.5243504513348,0.03660723305218595,0.061256275012220286,99.00165113006423,-2.312624951762564e-14,2.0209740180533919e-13,4.114639820595261e-16,1.4642893220874382e-16,2.4502510004888113e-16,4.881151407113165e-15,ACBI1,9.26,36000.0,360,180,360,1000,15.998587196060573
6.0,0.0005,0.0,48.06256732009762,0.03871975420757901,0.06947833501971828,98.91134806861976,-2.3719261733363972e-14,1.9225026928039048e-13,4.395447140610885e-16,1.5487901683031605e-16,2.779133400788732e-16,4.8830290289563214e-15,ACBI1,9.26,36000.0,360,180,360,1000,19.306977288832496
6.0,0.0005,0.0,44.83128573525501,0.03981168427563317,0.07683492210934213,99.411046172009,-2.4362313590263872e-14,1.7932514294102004e-13,4.520243814970905e-16,1.5924673710253267e-16,3.0733968843736854e-16,4.885326815385476e-15,ACBI1,9.26,36000.0,360,180,360,1000,23.29951810515372
6.0,0.0005,0.0,40.8627767514066,0.03965410293266886,0.08243478432234023,99.35013540656445,-2.492449340705305e-14,1.634511070056264e-13,4.451840941027004e-16,1.5861641173067546e-16,3.2973913728936094e-16,4.88804078574434e-15,ACBI1,9.26,36000.0,360,180,360,1000,28.11768697974228
6.0,0.0005,0.0,36.31402820698287,0.03817950976822141,0.08548094604043971,89.76247883582913,-2.5227527750826034e-14,1.4525611282793148e-13,4.184199037168512e-16,1.5271803907288563e-16,3.4192378416175887e-16,4.8910539549569374e-15,ACBI1,9.26,36000.0,360,180,360,1000,33.93221771895326
6.0,0.0005,0.0,31.44982254403636,0.035523918233426495,0.08551417129262306,99.69967733501001,-2.5094762180758794e-14,1.2579929017614544e-13,3.748620429160641e-16,1.4209567293370599e-16,3.4205668517049225e-16,4.894112896098217e-15,ACBI1,9.26,36000.0,360,180,360,1000,40.94915062380423
6.0,0.0005,0.0,26.586485487264166,0.03200314216276971,0.0825747472256872,99.61216127165716,-2.4414660536090466e-14,1.0634594194905667e-13,3.2059894795607004e-16,1.2801256865107885e-16,3.3029898890274876e-16,4.8968652982242775e-15,ACBI1,9.26,36000.0,360,180,360,1000,49.417133613238335
6.0,0.0005,0.0,22.01856324396739,0.02802897865303744,0.07719250931497185,90.3060154165824,-2.3184951564676488e-14,8.807425297586955e-14,2.6281472264903837e-16,1.1211591461214976e-16,3.0877003725988743e-16,4.898957793717906e-15,ACBI1,9.26,36000.0,360,180,360,1000,59.63623316594643
6.0,0.0005,0.0,17.959764459116723,0.024003875881337174,0.0702092534311144,84.42683768514291,-2.1512322828652838e-14,7.183905783646689e-14,2.077875785206775e-16,9.60155035253487e-17,2.8083701372445756e-16,4.900148157060237e-15,ACBI1,9.26,36000.0,360,180,360,1000,71.96856730011514
6.0,0.0005,0.0,14.518563429416725,0.020239417767947472,0.06252933115501252,99.77260470348808,-1.9570899505955633e-14,5.80742537176669e-14,1.596444496738922e-16,8.095767107178989e-17,2.5011732462005007e-16,4.900371837000894e-15,ACBI1,9.26,36000.0,360,180,360,1000,86.85113737513521
6.0,0.0005,0.0,11.7082260228839,0.016922739156895846,0.05491343749340237,99.75991053378195,-1.754589148563425e-14,4.6832904091535603e-14,1.2015946882334995e-16,6.769095662758339e-17,2.1965374997360947e-16,4.899734628570177e-15,ACBI1,9.26,36000.0,360,180,360,1000,104.81131341546853
6.0,0.0005,0.0,9.476437368040674,0.014126385566703613,0.047877974697837944,99.81409275168689,-1.558977033484938e-14,3.79057494721627e-14,8.929231521448032e-17,5.650554226681445e-17,1.9151189879135178e-16,4.898450211962362e-15,ACBI1,9.26,36000.0,360,180,360,1000,126.48552168552958
6.0,0.0005,0.0,7.737803704723759,0.011841183962954605,0.041694050748123476,99.81609906613032,-1.3802928812960323e-14,3.0951214818895035e-14,6.596535998531585e-17,4.736473585181842e-17,1.6677620299249391e-16,4.896764119813411e-15,ACBI1,9.26,36000.0,360,180,360,1000,152.6417967175232
6.0,0.0005,0.0,6.398963222917664,0.010012220723166754,0.03644325974958419,99.78884002308422,-1.2235228830663837e-14,2.5595852891670656e-14,4.872056065899323e-17,4.004888289266702e-17,1.4577303899833676e-16,4.894896586782277e-15,ACBI1,9.26,36000.0,360,180,360,1000,184.20699693267144
6.0,0.0005,0.0,5.373542495506777,0.008566829064251423,0.03208751385475689,99.778453398482,-1.0898355742074266e-14,2.149416998202711e-14,3.612870712157422e-17,3.42673162570057e-17,1.2835005541902757e-16,4.893014753885707e-15,ACBI1,9.26,36000.0,360,180,360,1000,222.29964825261933
6.0,0.0005,0.0,4.588708653461573,0.007431917715931728,0.028527880222859493,99.75340046780443,-9.780231878498613e-15,1.8354834613846294e-14,2.697811098105695e-17,2.972767086372691e-17,1.1411152089143798e-16,4.89122860438903e-15,ACBI1,9.26,36000.0,360,180,360,1000,268.26957952797244
6.0,0.0005,0.0,3.9864037184472725,0.0065425348183243215,0.025644512708889487,99.70930821566868,-8.856832911288848e-15,1.594561487378909e-14,2.032197430592315e-17,2.617013927329729e-17,1.0257805083555795e-16,4.889599900592846e-15,ACBI1,9.26,36000.0,360,180,360,1000,323.74575428176433
6.0,0.0005,0.0,3.5219143686768235,0.005844771224438407,0.023319495118875152,99.80879403465572,-8.100137210965975e-15,1.4087657474707293e-14,1.5455786225902358e-17,2.337908489775363e-17,9.32779804755006e-17,4.888155283830489e-15,ACBI1,9.26,36000.0,360,180,360,1000,390.6939937054613
6.0,0.0005,0.0,3.1614926326903956,0.005295635583055745,0.021447639368337892,99.7155671360581,-7.482695560716592e-15,1.2645970530761582e-14,1.1870338991674513e-17,2.118254233222298e-17,8.579055747335157e-17,4.886898535972538e-15,ACBI1,9.26,36000.0,360,180,360,1000,471.486636345739
6.0,0.0005,0.0,2.8799306893515455,0.004861628019488501,0.019940053430548534,99.84699241270928,-6.97983412185376e-15,1.1519722757406183e-14,9.203428647551737e-18,1.9446512077954004e-17,7.976021372219414e-17,4.885820086838462e-15,ACBI1,9.26,36000.0,360,180,360,1000,568.9866029018293
6.0,0.0005,0.0,2.658467887596188,0.004516966490613011,0.018723940697465545,99.85453441519964,-6.570422740134674e-15,1.0633871550384753e-14,7.199224434185451e-18,1.8067865962452042e-17,7.489576278986217e-17,4.884903590199822e-15,ACBI1,9.26,36000.0,360,180,360,1000,686.6488450042998
6.0,0.0005,0.0,2.4831268090500935,0.004241913260264253,0.017740755034395234,99.94282068371191,-6.23687642381222e-15,9.932507236200376e-15,5.677172370506873e-18,1.696765304105701e-17,7.096302013758094e-17,4.884130100863267e-15,ACBI1,9.26,36000.0,360,180,360,1000,828.6427728546843
6.0,0.0005,0.0,2.343449256260682,0.004021365763603496,0.01694386753782002,99.87918166384772,-5.964805313316646e-15,9.373797025042729e-15,4.5093893853761175e-18,1.6085463054413987e-17,6.777547015128008e-17,4.883480529326723e-15,ACBI1,9.26,36000.0,360,180,360,1000,1000.0
6.0,0.0005,0.0,55.33337876379715,0.0004254741392606025,0.0004273498312628452,99.00000000117618,-2.173335154036575e-14,2.213335150551886e-13,3.418763534041419e-18,1.7018965570424103e-18,1.709399325051381e-18,4.8725285266626725e-15,ACBI1,9.26,36000.0,360,180,360,1500,0.1
6.0,0.0005,0.0,55.33337870950873,0.0005129936377817203,0.0005157228315916587,99.00000000028233,-2.17333515575769e-14,2.2133351483803492e-13,4.125739516717394e-18,2.051974551126881e-18,2.062891326366635e-18,4.872539963205619e-15,ACBI1,9.26,36000.0,360,180,360,1500,0.12067926406393285
6.0,0.0005,0.0,55.33337859466221,0.0006184004794120553,0.0006223708088396105,99.00000001059306,-2.1733351593990355e-14,2.2133351437864886e-13,4.978912844114153e-18,2.473601917648221e-18,2.489483235358442e-18,4.872553764801935e-15,ACBI1,9.26,36000.0,360,180,360,1500,0.14563484775012436
6.0,0.0005,0.0,55.33337835184354,0.0007452983390596092,0.0007510729343111453,99.00000001529872,-2.1733351670979844e-14,2.2133351340737418e-13,6.008515486455419e-18,2.9811933562384367e-18,3.004291737244581e-18,4.872570420548237e-15,ACBI1,9.26,36000.0,360,180,360,1500,0.1757510624854792
6.0,0.0005,0.0,55.33337783880946,0.0008979933757227977,0.0009063899012747156,99.00000000093956,-2.1733351833653205e-14,2.2133351135523786e-13,7.251030319100236e-18,3.591973502891191e-18,3.625559605098863e-18,4.872590520685238e-15,ACBI1,9.26,36000.0,360,180,360,1500,0.21209508879201905
6.0,0.0005,0.0,55.33337675578588,0.0010816205657331961,0.0010938255436617173,99.00000008303616,-2.173335217707483e-14,2.2133350702314352e-13,8.75048272698704e-18,4.326482262932785e-18,4.3753021746468695e-18,4.872614777506683e-15,ACBI1,9.26,36000.0,360,180,360,1500,0.2559547922699536
6.0,0.0005,0.0,55.33337447193502,0.0013022879349330588,0.001320021875645508,99.00000014074348,-2.1733352901316513e-14,2.2133349788774006e-13,1.0559998108837611e-17,5.209151739732236e-18,5.280087502582032e-18,4.872644050581083e-15,ACBI1,9.26,36000.0,360,180,360,1500,0.3088843596477481
6.0,0.0005,0.0,55.33336966215161,0.001567238937980573,0.001592994457918003,99.00000037276916,-2.1733354426675058e-14,2.2133347864860645e-13,1.2743678928942706e-17,6.268955751922292e-18,6.3719778316720115e-18,4.872679377163857e-15,ACBI1,9.26,36000.0,360,180,360,1500,0.372759372031494
6.0,0.0005,0.0,55.333359549328875,0.001885031920318471,0.0019224164143353828,99.00000073650833,-2.17333576340993e-14,2.213334381973155e-13,1.537886458515399e-17,7.540127681273885e-18,7.689665657341531e-18,4.8727220088439406e-15,ACBI1,9.26,36000.0,360,180,360,1500,0.44984326689694454
6.0,0.0005,0.0,55.33333832991476,0.0022657335340866645,0.0023199611172176576,99.00000091700777,-2.173336436483615e-14,2.2133335331965906e-13,1.8558847378703383e-17,9.062934136346657e-18,9.27984446887063e-18,4.872773455655253e-15,ACBI1,9.26,36000.0,360,180,360,1500,0.5428675439323859
6.0,0.0005,0.0,55.33329391902626,0.0027211198760236496,0.002799715563106565,99.00000277733511,-2.1733378453620005e-14,2.2133317567610503e-13,2.2396126684559914e-17,1.0884479504094599e-17,1.119886225242626e-17,4.872835539076655e-15,ACBI1,9.26,36000.0,360,180,360,1500,0.6551285568595507
6.0,0.0005,0.0,55.33320126455148,0.0032648746093428813,0.0033786787750242145,99.00000583711878,-2.1733407851521308e-14,2.2133280505820591e-13,2.7026287390062882e-17,1.3059498437371527e-17,1.3514715100096858e-17,4.8729104555238664e-15,ACBI1,9.26,36000.0,360,180,360,1500,0.7906043210907697
6.0,0.0005,0.0,55.333008723776345,0.0039127669675218845,0.004077362104925469,99.00001215167917,-2.1733468952988556e-14,2.2133203489510538e-13,3.2612580062895663e-17,1.5651067870087537e-17,1.6309448419701875e-17,4.8730008520508056e-15,ACBI1,9.26,36000.0,360,180,360,1500,0.9540954763499939
6.0,0.0005,0.0,55.33261058376206,0.004682783736224616,0.004920510753451469,99.00001131256855,-2.1733595327234008e-14,2.2133044233504825e-13,3.935124344483364e-17,1.8731134944898467e-17,1.968204301380588e-17,4.873109915943599e-15,ACBI1,9.26,36000.0,360,180,360,1500,1.151395399326447
6.0,0.0005,0.0,55.3317923313331,0.005595177276413788,0.005937967298614536,99.00006995406365,-2.1733855115574234e-14,2.2132716932533237e-13,4.7477514155220813e-17,2.2380709105655155e-17,2.3751869194458144e-17,4.873241479578939e-15,ACBI1,9.26,36000.0,360,180,360,1500,1.3894954943731375
6.0,0.0005,0.0,55.330123363944864,0.006672375151327158,0.007165696374223411,99.00004549314987,-2.1734385150535653e-14,2.2132049345577944e-13,5.72720566095168e-17,2.6689500605308635e-17,2.8662785496893646e-17,4.8734001411645005e-15,ACBI1,9.26,36000.0,360,180,360,1500,1.6768329368110073
6.0,0.0005,0.0,55.32675077715228,0.00793867376592394,0.008646979895101879,99.00028234942052,-2.1735456554081875e-14,2.2130700310860912e-13,6.906711568268962e-17,3.1754695063695764e-17,3.458791958040752e-17,4.87359140072119e-15,ACBI1,9.26,36000.0,360,180,360,1500,2.0235896477251565
6.0,0.0005,0.0,55.32001261375095,0.009419604522540597,0.010433763589964588,99.00044034095605,-2.173759775925763e-14,2.2128005045500378e-13,8.325087348438937e-17,3.767841809016239e-17,4.173505435985835e-17,4.873821809221452e-15,ACBI1,9.26,36000.0,360,180,360,1500,2.442053094548651
6.0,0.0005,0.0,55.306734241440935,0.011140808929453069,0.012588066008375318,99.00133577202284,-2.1741818098471867e-14,2.2122693696576376e-13,1.0026701521955304e-16,4.456323571781228e-17,5.0352264033501276e-17,4.8740991287000955e-15,ACBI1,9.26,36000.0,360,180,360,1500,2.9470517025518097
6.0,0.0005,0.0,55.28099579965012,0.013126177109595502,0.015183208855833739,99.00225686682734,-2.1749998204167485e-14,2.211239831986005e-13,1.2060402678623517e-16,5.250470843838201e-17,6.073283542333495e-17,4.8744325066120745e-15,ACBI1,9.26,36000.0,360,180,360,1500,3.5564803062231287
6.0,0.0005,0.0,55.232073451177165,0.015394878455322053,0.018304321393088328,99.00268742519526,-2.176553675914863e-14,2.2092829380470868e-13,1.4476492571402908e-16,6.157951382128822e-17,7.321728557235331e-17,4.874832687951873e-15,ACBI1,9.26,36000.0,360,180,360,1500,4.291934260128776
6.0,0.0005,0.0,55.14120438631831,0.01795674081183522,0.022047009596088293,99.00393529710152,-2.179434715907621e-14,2.2056481754527326e-13,1.73202994473006e-16,7.182696324734088e-17,8.818803838435318e-17,4.875312339633945e-15,ACBI1,9.26,36000.0,360,180,360,1500,5.17947467923121
6.0,0.0005,0.0,54.97690176674573,0.02080525916571859,0.026512161579143975,99.00145836187984,-2.1846235814123575e-14,2.1990760706698295e-13,2.0620383284174946e-16,8.322103666287436e-17,1.060486463165759e-16,4.875886662296323e-15,ACBI1,9.26,36000.0,360,180,360,1500,6.25055192527397
6.0,0.0005,0.0,54.68892128129782,0.023907496302234245,0.03179360192666627,99.01638590559352,-2.193647798350194e-14,2.187556851251913e-13,2.4369249933306935e-16,9.562998520893698e-17,1.271744077066651e-16,4.876574614786939e-15,ACBI1,9.26,36000.0,360,180,360,1500,7.543120063354615
6.0,0.0005,0.0,54.20187563282901,0.02719064095116944,0.03795411961893708,99.02695702070564,-2.2086913754519383e-14,2.1680750253131604e-13,2.849549673233622e-16,1.0876256380467776e-16,1.5181647847574833e-16,4.8774011950371645e-15,ACBI1,9.26,36000.0,360,180,360,1500,9.102981779915218
6.0,0.0005,0.0,53.41103832043482,0.030526594102980885,0.04498551949723496,99.03667313575258,-2.23250414834102e-14,2.136441532817393e-13,3.282985868633726e-16,1.2210637641192355e-16,1.7994207798893988e-16,4.878401034372137e-15,ACBI1,9.26,36000.0,360,180,360,1500,10.985411419875584
6.0,0.0005,0.0,52.184786911591885,0.03371916230555952,0.05275217291566942,99.1275576208936,-2.2678611988442798e-14,2.0873914764636754e-13,3.7074797895245635e-16,1.3487664922223807e-16,2.110086916626777e-16,4.879622520251663e-15,ACBI1,9.26,36000.0,360,180,360,1500,13.257113655901081
6.0,0.0005,0.0,50.37924429326871,0.03650279823051283,0.06092786081000601,99.069657256341,-2.3163048171560466e-14,2.0151697717307484e-13,4.079705076104185e-16,1.4601119292205132e-16,2.4371144324002406e-16,4.8811291776253345e-15,ACBI1,9.26,36000.0,360,180,360,1500,15.998587196060573
6.0,0.0005,0.0,47.868822503775114,0.03856469038415591,0.06895252139577271,99.08187387926026,-2.376137305548532e-14,1.9147529001510047e-13,4.3468782701810264e-16,1.5425876153662363e-16,2.7581008558309085e-16,4.8829915330551256e-15,ACBI1,9.26,36000.0,360,180,360,1500,19.306977288832496
6.0,0.0005,0.0,44.58957585508171,0.03959835327458851,0.07605065251641334,99.33864550163537,-2.4402556691268707e-14,1.7835830342032684e-13,4.457410635307943e-16,1.5839341309835405e-16,3.0420261006565336e-16,4.885261295523054e-15,ACBI1,9.26,36000.0,360,180,360,1500,23.29951810515372
6.0,0.0005,0.0,40.58164988098924,0.03938276472481144,0.08134831155944151,99.41647585534017,-2.49521296021486e-14,1.6232659952395696e-13,4.3765150166479273e-16,1.5753105889924575e-16,3.2539324623776605e-16,4.8879262413034755e-15,ACBI1,9.26,36000.0,360,180,360,1500,28.11768697974228
6.0,0.0005,0.0,36.009335404353315,0.03786055184755763,0.08408457318288524,98.4594245396608,-2.5230859364180243e-14,1.4403734161741326e-13,4.100690881621532e-16,1.5144220739023052e-16,3.3633829273154095e-16,4.8908614481155546e-15,ACBI1,9.26,36000.0,360,180,360,1500,33.93221771895326
